TIME,A3,A4,B3,B4,C3,C4,D3,D4,Unnamed: 9,A3.1,A3.2,B3.1,B3.2,C3.1,C3.2,D3.1,D3.2,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,A1,A1.1,B1,B1.1,C1,C1.1,D1,D1.1
5.0,40.452758960500006,42.246467772575,46.782831217274996,39.67477526245,39.5347744361,35.84783716453333,34.393667467,29.20074491785,,43.75488538547499,46.38044631455,41.693361565275,40.739811112075,47.237468731225,42.415301727625,36.022651631125,32.206476539225,,45.533891428175,39.9832738262,46.869960964625,46.16615479115,40.684189512900005,37.370791376525,32.685322165624996,27.448540793674997,,43.24717859138334,42.87006263777499,45.11538458239167,42.19358038855833,42.485477560075005,38.544643422894445,34.36721375458333,29.618587416916668
5.5,42.94923278585,44.161216451875,48.864855382950005,37.66905120765,42.559923563825,37.45936537586666,32.30589066885,29.7529662281,,43.971484093825,48.796251072625004,41.61279001855,40.579134050875,46.243338822525,42.995136180875,34.352398962275,30.971038984649997,,,,48.982472823799995,45.491724630825004,39.868707665875,39.143578832325,33.84621414445,27.107281741675,,43.4603584398375,46.47873376225,46.486706075099995,41.24663662978333,42.890656684075,39.866026796355555,33.501501258524996,29.277095651474998
6.0,41.977246138599995,44.442190171425,48.69857193839999,41.627731459275005,41.261848908299996,36.52444716986667,33.3827437056,27.333869741550004,,45.196664071925,49.650573632875,41.989319252225,42.056740642175,47.4858089125,42.02689417265,34.758567771875,33.1262503083,,46.25059393355001,42.169870509825,47.46602716055,48.270122606325,43.723277290875004,39.768046954125,33.1963148356,27.4375794174,,44.47483471469167,45.42087810470834,46.051306117058324,43.984864902591674,44.15697837055833,39.43979609888056,33.779208771025,29.299233155750002
6.5,43.4741341892,43.234628051825,48.996576469075,40.981145157075005,42.588193687674995,39.431087939566666,35.719982692100004,28.620147974299996,,43.699823899625,48.038183336675,43.99936477025,42.763920219175006,49.283880076575,42.0724659428,36.699873090000004,32.676401000925,,47.784145406324996,41.171357520125,47.74178723995,46.881744016824996,43.361780822475,41.795497272925,34.283265699699996,27.53052509695,,44.98603449838333,44.148056302875,46.91257615975834,43.54226979769167,45.07795152890833,41.099683718430555,35.5677071606,29.609024690724997
7.0,42.825117176925,43.41745644465,48.9041278953,41.138891454025,43.5324166967,37.40216201963333,35.85071638775,30.079057624575,,47.65120639547499,50.422285087125005,43.4971005422,42.733939802325,48.166914574625,42.452489340374996,36.39053094295,33.171178517325,,47.6183994602,41.97663411125001,50.52107210925001,48.064493914124995,42.992456115375,41.5254270459,33.760717185000004,27.739654612075,,46.0315743442,45.27212521434168,47.64076684891668,43.97910839015833,44.897262462233336,40.460026135302776,35.333988171899996,30.329963584658334
7.5,43.523316846475005,44.802487555875004,50.197487114425,42.736063814874996,44.127604215874996,37.85493211553334,37.35584951855,30.191626045599996,,46.973386629675,48.422180677175,44.026858534025,40.382178843325,46.147693999625,42.121627381325,37.8935989343,34.68949668425,,48.37133499105,43.750133891175,50.223379758324995,46.211042986125,43.371612168075,41.59295550745,33.2011441047,28.177172496425,,46.289346155733334,45.65826737474166,48.14924180225833,43.10976188144167,44.54897012785833,40.523171668102776,36.15019751918334,31.019431742091665
8.0,43.119647491475,43.4497161169,51.30542539665001,40.621470841575,44.05752447025,36.93198365393334,36.3701742962,30.840528660224997,,47.76084088255,49.960642632775006,46.740405442900006,39.177599504075,48.270251326075,44.55131747235,39.70880588915,32.3301207165,,45.799362629225,43.111968847575,47.6999458141,47.6589414575,44.691483505825005,42.259437162975004,36.977335444,29.8878967664,,45.55995033441667,45.50744253241667,48.58192555121667,42.48600393438333,45.67308643405,41.24757942975278,37.68543854311667,31.019515381041668
8.5,41.507923878300005,45.149733704400006,51.22286861435,41.380678442075,44.184111463075,39.84428021013333,38.335334967325,30.300017539899997,,47.4504072649,49.14478685945001,46.747998702,40.327310683250005,48.319212628425,41.697360428625,35.240539602225,35.016996209350005,,46.62026042875,42.9364458119,49.28274612897499,47.097504052075,43.871200065675,42.92217941585,36.241613296000004,30.98103188035,,45.19286385731667,45.74365545858334,49.08453781510833,42.935164392466675,45.45817471905833,41.48794001820278,36.60582928851667,32.0993485432
9.0,41.947142403825,45.454656731825004,53.431421083375,38.885376531424996,47.350951115049995,39.20156256616667,38.237750044425,30.486762412525,,45.9604709911,49.659385979825,46.200896087675,40.1456163492,45.629171723300004,45.445156343325,37.3579448336,34.66587044895,,47.18474486677499,44.961724918825,48.584133093275,49.0540100767,44.666800039825,41.03156174165,36.009198818325,30.8475687372,,45.03078608723333,46.691922543491664,49.405483421441666,42.695000985775,45.88230762605834,41.892760217047226,37.20163123211667,32.00006719955834
9.5,44.1473336782,46.602464093975,52.941470440299994,39.588240233575,47.01192341075,38.9714640199,39.355876006725,34.147646507725,,50.2789907942,47.46278744705,47.424475414475,42.39009930780001,46.175866118624995,43.135214251225,37.004054787175,35.8390410959,,48.119555812775,43.943927978875,49.600375975375,49.2036686634,46.044194069625,44.240346832774996,38.5508391889,29.857552012124998,,47.515293428391665,46.00305983996666,49.98877394338333,43.72733606825833,46.41066119966666,42.115675034633334,38.303589994266666,33.28141320525
10.0,43.59986460035,47.8924983295,51.93555909595,41.564339242624996,47.25638327417501,41.68105072833333,39.118257975000006,33.128841960725,,48.278028899,48.063768623,46.535443571900004,41.780132550800005,45.919606709075,43.139686834275004,38.161548809625,37.37678297405,,46.1499494242,46.43613616965,49.411444308675,48.60467778345001,46.451832001075,44.575486618975006,39.46057780705,33.01011610715,,46.00928097451666,47.46413437405,49.294148992174996,43.98304985895834,46.54260732810834,43.13207472719444,38.91346153055834,34.505247013975
10.5,45.0063061561,47.155325168199994,51.718253968249996,39.74706794365,47.062075950325,41.7184648845,41.720168570824995,33.9328696367,,46.814361764525,47.548540064625,46.994076324475,41.10114008895,44.645793425225,42.1510860139,38.35261855939999,36.704019637375,,46.318559669675004,45.9594242075,49.13501800642499,48.930773839625,46.925536780875,43.464223116225,37.85104672235,33.83932828905,,46.04640919676667,46.887763146775,49.28244943305,43.259660624074996,46.211135385474996,42.44459133820833,39.307944617524996,34.825405854375
11.0,43.143516901225,48.7112303885,51.979060919649996,42.036367401250004,46.334607225525005,41.963223037733336,42.426765311850005,35.662752025125,,47.466817288125,47.744732459800005,48.77779770445,42.176674411975,44.925392957975,45.21888079142499,38.128436851025,34.863707942424995,,45.9370690353,45.5860157854,49.275447454274996,48.738344871124994,44.8584044776,44.764337446225,37.881502430000005,33.491266755800005,,45.515801074883335,47.34732621123334,50.01076869279166,44.31712889478333,45.37280155369999,43.982147091794445,39.47890153095833,34.67257557445
11.5,45.636897691,47.726709907274994,52.231824209799996,40.665400536549996,46.89811025335,42.961028100300005,42.177571268725,36.198549359775,,47.09446457485,47.134338033025,47.68679892602499,41.18658282325,45.43094341925,46.420928730049994,38.733403087999996,36.89919824375,,46.543781618175004,43.44473777497501,47.835803370625,48.159798640374994,45.06718444175,45.618494468725,39.526156328925,35.0347219656,,46.42504796134167,46.10192857175834,49.251475502149994,43.337260666725,45.79874603811667,45.000150433025,40.145710228549994,36.044156523041664
12.0,45.775738891874994,51.1718220706,50.64027619225,42.17070569605,47.180996659575,43.23146817846666,41.5512222311,34.36494279855,,48.06318798945,46.366950076600006,47.90703151765,42.321136071125,46.17485386822499,45.385324343025005,39.39979993345,40.060748251374996,,46.2640228664,45.122523705375,47.466570674975,48.239093422699995,45.765436912225,46.762090334949995,39.869621261225,36.695034600650004,,46.700983249241666,47.55376528419166,48.67129279495833,44.243645063291666,46.37376248000834,45.126294285480554,40.273547808591665,37.040241883525
12.5,43.742167463775004,49.000914987125,50.468331394825,44.065232765925,47.752381426675,41.230775973499995,41.6704380098,37.7262661424,,45.977836161875004,46.8812458708,45.38451143500001,41.828455311925,46.600600766625,45.2664142177,40.519380155250005,39.15942682575,,45.37139274534999,45.996301248624995,47.27180049615,47.44207276912499,45.554719272525,47.37525798435001,41.8225671128,38.3890561949,,45.030465457,47.29282070218333,47.708214441991665,44.44525361565834,46.635900488608335,44.624149391850004,41.337461759283336,38.42491638768333
13.0,44.882467249775004,50.715586448025,48.77518407955,43.675637983425,47.658938418575005,43.4376317667,41.759639964125,37.77291170395,,46.86372621695,45.638225762125,45.62923339625,43.93756620355,48.049988171525,45.06190856325,39.006142506125,41.230023882,,43.56777856815,45.562585778075,46.7508979741,48.593497087925,47.1625868279,46.729045593799995,41.142703392449995,40.439290316375,,45.10465734495833,47.30546599607499,47.051771816633334,45.40223375829999,47.623837806000004,45.07619530791666,40.63616195423333,39.814075300774995
13.5,45.315750987150004,52.56111243875,52.404623028125,41.268212858475,49.349652918275,45.11330526766667,42.03926396585,38.50150252375,,44.968057143775,47.222917189774996,47.6619831817,43.155739471525,47.965410347575,44.905265282925,39.892418743375,40.94897582195,,42.9749801591,45.08802919327499,48.46343205962499,47.686030572375,47.624139561175,47.91750720245,42.397566579625,40.40524693175,,44.419596096675,48.290686273933325,49.51001275648333,44.03666096745834,48.31306760900833,45.97869258434722,41.44308309628333,39.95190842581667
14.0,46.3466836194,52.095594571324995,51.4391988124,44.0510081512,49.0388621795,44.49755179853333,44.04824660145,37.618383378025,,47.334439933825,45.91300161184999,48.442469753850006,43.918439397499995,49.366323511175,46.378915189875,40.02688432725,43.41909076745,,42.69599179305,45.44012734175001,47.45141180915,47.1220872135,47.18553942765,48.49647624965,45.624367742325,41.55543807785,,45.45903844875833,47.816241174975,49.11102679180001,45.03051158739999,48.530241706108335,46.45764774601944,43.233166223675006,40.86430407444167
14.5,45.550539701225,52.802795347825,49.176855581125,40.427712342325,50.2406659932,44.694428730233334,45.522507824275,39.4534880121,,46.454191430849995,46.115880670850004,48.037209708175,43.80560152175,49.819831606475006,46.073775124075,42.3875600009,43.39198352695,,43.069925377524996,46.9781146928,47.917929549374996,46.487523429324995,46.614921650475,48.680026483350005,47.180848299750004,41.201786092824996,,45.024885503200004,48.632263570491666,48.37733161289166,43.573612431133334,48.89180641671667,46.482743445886115,45.030305374975,41.349085877291664
15.0,46.546538508425,51.886043608600005,49.714677077775,42.37722226735,48.80929289935,43.84766726903333,45.165282696325,41.5299778988,,46.0005442943,46.896445172575,47.9167536777,45.8452695922,50.496216981825,49.16103726125,44.574680255525,43.972678003975005,,43.0872038019,46.13718812665,46.921588352325,48.130056015675,46.199165336300005,48.5168293627,45.672261921949996,42.650801916649996,,45.21142886820834,48.30655896927501,48.1843397026,45.45084929174166,48.501558405825,47.17517796432778,45.13740829126667,42.717819273141664
15.5,46.02161271315,50.944796695075,51.409603625575,42.7244112773,51.525229395349996,46.43454246903334,47.68159559932499,42.617095144900006,,49.7611794649,44.618362348625006,47.310430408825,44.164863844875,47.359154929575006,49.019126699649995,43.933182160425,45.38873551597501,,45.013580266999995,45.266090771624995,45.748667473649995,48.626200121474994,46.176821510500005,49.3029885276,48.650018386375,42.85588355085,,46.93212414835,46.943083271775,48.15623383601667,45.17182508121667,48.35373527847501,48.25221923209444,46.754932048708326,43.62057140390834
16.0,45.604954170475,54.097568668449995,48.905580249524995,43.779060988925,52.19399570145,46.777881286033335,48.1077403748,44.066453825125,,48.075716326475,44.568365152225,47.44463396645,44.9089399429,48.145043169900006,48.4864086458,43.755798057525,48.26245608335,,42.585993091599995,46.130276483925,44.931283935799996,47.5912705833,46.69078570319999,48.721272620875006,48.755793512725,44.75433204137501,,45.42222119618333,48.26540343486666,47.09383271725833,45.426423838375,49.00994152485,47.99518751756944,46.87311064835001,45.69441398328334
16.5,46.666405350775,51.941326993075,48.506530385975,44.55663604055,52.783875806675006,48.0437023294,49.0195143316,44.1580905112,,48.32885190995,44.115282231175,46.93391858775,44.683368765925,47.00646907755,47.5189288031,47.178327578275,48.45342956405,,43.13572938185,46.537916990999996,45.31305023855,47.5473400953,47.71881841835,49.415524174024995,48.457210215874994,45.6379994748,,46.04366221419166,47.53150873841667,46.91783307075833,45.59578163392499,49.16972110085834,48.326051768841666,48.21835070858333,46.08317318335
17.0,47.510876840675,52.040596378550006,50.643606916075,45.969275248575,51.424946606199995,47.65784686843333,48.673596948225,45.8305264807,,49.2079263513,42.6563646143,47.66366892885,45.596042989425,46.504181397625,50.6245296934,45.867330132025,49.297141052525,,43.78053030435001,44.7465202802,46.60022457815,47.4909515662,46.6147951342,49.60119795935,49.069914942575004,46.1641784192,,46.83311116544167,46.48116042435,48.30250014102501,46.352089934733335,48.18130771267499,49.294524840394445,47.870280674275,47.09728198414167
17.5,48.116352426700004,52.87740525365,50.299075326825005,47.149095334274996,51.146520883625,48.846933999066664,49.24752571405,48.551557671275,,49.342024071675,42.671649140024996,47.595439691025,46.843373346825,46.939622895575,48.543179092225,48.29356426645,49.756371605875,,44.280642220925,45.3162896515,46.456965086249994,47.987782580475,47.0985075321,51.36275271155,51.52234301675,47.567905651475,,47.24633957310001,46.955114681725,48.1171600347,47.326750420524995,48.39488377043333,49.58428860094722,49.68781099908333,48.62527830954167
18.0,48.579158936300004,52.78527595187501,48.754390293425,46.1571196295,50.41838027585,48.448999663066665,52.541280491325,48.67268853007501,,49.225526534275,42.3800320584,46.577148650425,47.0381374917,45.675482134975,50.46430722435,46.92521971125,52.400479954825,,44.27358740245,45.394893324525,46.33296753385,50.072021932325,49.23748064305,51.24235756212501,52.75983622815,47.857524008775,,47.35942429100834,46.853400444933335,47.22150215923333,47.75575968450833,48.44378101795834,50.05188814984723,50.74211214357499,49.643564164558335
18.5,46.934075684075,52.166856795475,51.035721929874995,48.067049477850006,51.238545760324996,49.09154938983334,52.7543604832,49.900540908775,,51.218980349175,42.915853600425,45.571600851549995,46.763445006325,45.50535112955001,51.477789443375,50.553062178575,52.411107586650004,,44.534521638724996,46.07078268605,47.51100862055,48.098111153125,50.76489508895,52.121916407325,53.268417476775,49.0446069628,,47.56252589065833,47.05116436065,48.039443800658326,47.64286854576667,49.169597326275,50.89708508017778,52.191946712850005,50.45208515274167
19.0,46.552465730899996,50.846528236299996,50.670618438575,48.28155483555,52.097175403675,50.499438832766664,52.885648139725,51.233603926049994,,49.5115256422,41.385851104425,43.8083374341,47.47381073995,47.345211146124996,50.21837331854999,49.54395896815001,52.949629937325,,44.9373886382,47.488638828599996,46.876276684125,49.945336643199994,50.721734434975005,53.689369480875,53.821568024275,50.912190375175,,47.00046000376667,46.57367272310833,47.11841085226666,48.566900739566655,50.054706994925,51.469060544063886,52.08372504405,51.69847474618333
19.5,46.555478251925,51.8881003256,49.084724052475,47.96256483505,53.31627321335,50.33983105913333,53.782372719125,53.995600800875,,46.851786657299996,41.73555173285,43.399882193975,47.18611263775,47.03535923965,53.5494946572,51.44235680625,54.450389959249996,,44.79112546565,50.28106017255,46.5358303418,48.139056620975,50.78233950075,53.70847662587501,55.1076412667,52.0399528614,,46.066130124958335,47.96823741033333,46.34014552941667,47.76257803125833,50.37799065125,52.53260078073612,53.44412359735833,53.49531454050833
20.0,49.3607628114,52.653797129575,50.974326154425,49.3518985452,51.33273025450001,50.213844797166665,56.35642481320001,53.823283039675005,,46.046058067675,42.332839993075005,43.679657082575,47.887641138700005,48.024264671025,52.29809024857501,52.7241662163,55.4437997466,,44.459564371649996,47.180618057474994,46.30931136775,48.933767644075004,50.6094908637,55.47166927519999,57.46918240057501,53.458504676975,,46.62212841690833,47.38908506004166,46.98776486825,48.72443577599167,49.98882859640833,52.661201440313896,55.51659114335833,54.241862487750005
20.5,49.451870603775,50.29677465585,50.128443551525,50.12470183185,51.607651722725,51.21322134566666,55.4416118171,53.146024500725005,,46.100104698574995,43.192627653475,43.444281524924996,46.752266246375,47.87317462915,55.3927156302,52.920058782374994,56.1093938122,,45.224781643825,47.623004235924995,48.077083713449994,48.998514557324995,51.3170254031,55.950078756625,56.70204739505,55.883721388525,,46.925585648725,47.037468848416665,47.21660292996666,48.62516087851666,50.265950584991664,54.18533857749722,55.02123933150833,55.04637990048334
21.0,48.556215647175,51.3829795723,49.902488452575,49.187449726175,51.580332888475006,53.415970481766664,56.47033697525,57.359726032175004,,47.31351464475,42.983956285475,43.97891668215,45.3753628818,50.152748216875,54.148429392824994,54.59862323005,57.274018461325,,42.999528259449995,49.396050280175004,46.9581285438,50.603830111825005,52.0316885021,56.15963855425,58.17488414595,55.901961713675,,46.289752850458335,47.92099537931667,46.946511226175005,48.3888809066,51.25492320248333,54.57467947628055,56.414614783750004,56.845235402391666
21.5,46.940127679149995,52.434374652075,48.89331554805,47.655442716775,51.96889254265,53.30383916743333,56.785990244249994,57.043682913275,,47.134112080849995,42.405265557199996,44.821606418624995,45.539892551725,49.57904411765,55.423201016825004,54.80838077095,58.03101371775,,42.657186529899995,50.147272408999996,47.424103743924995,50.604043225225,53.422115286149996,57.39560111692499,58.288919044575,57.182411165824995,,45.57714209663333,48.32897087275833,47.046341903533325,47.93312616457499,51.65668398214999,55.374213767061114,56.62776335325833,57.41903593228333
22.0,49.070064389825006,50.1716678578,48.89744288495,49.79372137025,52.8220021804,53.91928096103334,58.920895413825,56.241197979899994,,48.0822382662,42.061320385175,42.7409416513,47.834058947624996,49.124731778124996,57.44219266935,56.88057856182499,58.49853735075,,44.061302985175004,49.29534069145,48.24946398565,48.398383539875,53.1670669724,57.1483231552,60.629535193500004,58.62838296332501,,47.071201880400004,47.17610964480834,46.62928284063333,48.67538795258333,51.70460031030834,56.16993226186111,58.81033638971667,57.78937276465833
22.5,48.56702260005,50.5002146207,49.852754895050005,48.753130929925,53.6982820111,55.086969014400005,59.131905877,57.29270194595,,46.00850678502499,43.0971453781,44.04393479865,48.144105256175,50.041054979600005,57.092171455149995,59.1183637353,59.952755577775,,44.58903155725,50.245863650825,47.13365905715,49.9903737513,54.000189551325,59.5023783194,61.816712988324994,58.96353367885,,46.388186980775,47.947741216541665,47.01011625028334,48.96253664579999,52.579842180675,57.22717292965,60.02232753354167,58.73633040085833
23.0,47.792577677425,51.0690536826,48.51111111110001,50.560423015825,52.736005138575,55.7781732702,59.568988067875004,57.1744814396,,45.249586321,41.737844016225,44.1645574279,47.2485076518,49.599245590825,59.77719434455,60.0003583613,59.403317308325,,44.1307211532,50.9147071311,48.149658872625,49.945293370175,53.499940822425,60.486609766625,62.026583957,58.388475097524996,,45.72429505054166,47.907201609975004,46.941775803875004,49.251408012599995,51.945063850608335,58.680659127125004,60.53197679539167,58.322091281816675
23.5,46.917977981374996,51.06282242957499,47.321075382475,50.8715083799,53.96795369065,57.8690825777,60.12052200325,57.691092120175,,46.70555555555,43.429874288600004,42.976329489625,46.762748543250005,50.64934475975,61.41635301315,60.109215277575,60.913368483825,,45.14742847005,50.11975905524999,47.14793519747499,50.07059360085,55.302702183449995,60.838034812825,61.480485454575,59.762588072724995,,46.25698733565833,48.20415192447499,45.815113356524996,49.23495017466667,53.30666687795,60.04115680122501,60.570074245133334,59.45568289224167
24.0,46.2099078388,51.304566435824995,48.302624100025,51.667161911899996,53.832683883975,59.07195218836667,60.19377983015001,57.870409791775,,48.598380361400004,43.346480599675004,43.594786029175,46.964446975674996,48.97411707787501,59.949836573875004,59.597379624700004,62.01625331215,,44.994071462275,50.024365761675,48.66894789005,50.386279547049995,55.4279809988,60.383370674725,63.5037514843,62.0013312789,,46.60078655415833,48.225137599058336,46.855452673083335,49.67262947820833,52.74492732021667,59.801719812322226,61.09830364638333,60.62933146094167
24.5,48.32584945292499,48.09032830454999,49.62011974645,51.083163907374995,54.365579143675,58.16326001183333,59.976531831825,59.135944180725,,45.705171129825004,43.0079101958,42.792113317275,47.111124585675,52.131532677699994,62.291174523325,64.683707014225,62.907765389675,,44.6642002805,51.563398761025,48.604760495625,50.643869388625,54.591338587574995,62.008764542775,65.270797387575,61.29504508495,,46.23174028775,47.55387908712499,47.00566451978333,49.612719293891665,53.69615013631667,60.82106635931111,63.310345411208345,61.11291821845
25.0,46.633005413875,49.596558735900004,48.787308304975,53.915298893675,55.385986338275,58.3577573604,59.949004954850004,61.315588602125,,47.4205822354,44.880096057425,42.606214054325,49.033337489199994,51.980087023875,61.58040638665,63.560785619600004,63.478550903125,,44.225912940200004,50.1244946159,50.403167072425006,52.5696162165,54.204575183125,63.16386607689999,65.50350256227499,61.82159036255,,46.09316686315833,48.200383136408334,47.26556314390834,51.839417533124994,53.856882848424995,61.03400994131666,63.004431045575,62.20524328926666
25.5,47.36874361865,48.5746015009,49.794110738,52.461905582199996,56.718855116200004,59.4237457488,60.300707422849996,61.775781059399996,,46.440350893624995,43.93373849555,40.556970993149996,50.308611037925,51.99257459455,62.053675225024996,65.8120389703,60.954797146225,,44.086755451449996,50.408027644875006,50.1082998858,52.226845167625,54.30252270747499,64.823194417975,65.48412322432499,62.7913972233,,45.965283321241664,47.638789213775,46.819793872316666,51.66578726258333,54.33798413940834,62.100205130599996,63.86562320582499,61.840658476308334
26.0,46.97718379935,51.548730888025005,50.341533256925,53.801049798899996,56.550752641124994,60.91546670396667,60.95492603712499,62.848941345625,,46.029239871,44.6610959202,41.3503557438,48.30081077335,54.54418769635,61.85867623765,64.932220918925,64.194708054625,,44.874313866099996,51.592816914850005,49.232642195,51.029025637275,53.61784590885,66.963105705825,67.0338248973,63.578497556775,,45.960245845483335,49.267547907691664,46.97484373190833,51.04362873650833,54.90426208210834,63.24574954914723,64.30699061778334,63.54071565234167
26.5,47.527501519699996,49.656670323875005,48.401418867625004,53.047602378025,57.533715468649994,60.254322298233326,61.72161436625,63.517525632224995,,45.871904149575,45.918005435475,38.39986673635,48.610044819975,54.62070035405,62.6766403631,64.59552891084999,63.2912087692,,44.25218972095,49.889606499725,50.039162156125,52.528979171100005,55.879701236124994,66.855787199475,67.18005129504999,64.881681910925,,45.883865130075,48.48809408635833,45.6134825867,51.39554212303333,56.01137235294166,63.262249953602776,64.49906485738333,63.89680543744999
27.0,48.964148900725,47.8066850839,49.729797092999995,51.935237625700005,56.377730971625,61.6136834873,59.650661608025,64.75612914622499,,46.72105901175,46.533888011625,39.905302779375,48.624045118175,53.5169349785,61.36588060285,64.432963887375,65.29232266014999,,44.8958138117,50.832331497975,48.66078969762499,52.122938227324994,55.865599134575,67.195235121875,67.738467374875,64.98820398325,,46.860340574725,48.39096819783333,46.09862985666666,50.89407365706666,55.2534216949,63.391599737341664,63.940697623424995,65.01221859654166
