time,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8
0.0,38.11783647355,31.360075580074998,38.260275852424996,33.953900093725,34.10926419296667,35.3591002512,34.682429490275005,34.833327111850004
0.5,37.907744638625005,32.487343546999995,38.540188191675,34.182236192525,34.02403834576666,36.6140350877,34.451072099575,36.5
1.0,38.33854455962501,30.407538381900004,37.24907015465,33.963146024275005,35.08218895176667,40.8856663471,33.720124516300004,35.94717668485
1.5,39.3088324259,32.05715598735,37.344860390425,34.276595206275,35.683312962,43.33333333335,33.733058337375,37.5328323362
2.0,38.53207359155,33.108777507325,38.2056051587,33.85127646565,38.5286040564,44.04088734235,32.774885125425,38.098794409449994
2.5,36.781995690924994,32.34000390575,37.6804296403,35.847551475624996,36.9283923043,42.140495867750005,31.985491646174996,37.39192568775
3.0,38.7560071885,33.7812978703,36.879752713775,33.74865543115,36.093111868933335,41.201348960649995,34.3963422241,36.36192754615
3.5,40.396670280875,33.34462787162499,35.747382318650004,34.1290812196,38.82530233646667,40.3155664585,34.824429302824996,39.0401342374
4.0,41.24099283935,34.09239598945,34.55225291305,36.269579778775004,38.91245446253333,41.1000763942,34.590525525475,39.2065246517
4.5,40.736971277425,32.640539159125,34.692175836800004,34.463624338625,37.9106521597,38.25,34.8154329783,40.5692002463
5.0,39.42166605275,32.352444752850005,38.795577261249996,33.75785538287499,36.492364929266664,38.8978494624,35.950509774925,38.41879769715
5.5,40.78195257365,33.60734811165,36.956836083725,33.452311577275,38.55423219830001,40.5661398571,36.822380032325,39.07298794395
6.0,40.657448846449995,35.395605583800005,35.223689567475,32.7373230762,37.61588289343334,41.9358294499,37.446794200125,36.81139122315
6.5,38.341350651599996,33.948042285625,36.656017915099994,31.97413077675,36.21423495243334,36.76923076925,37.185714057225,36.5782095586
7.0,37.01338466445,36.153742564025,37.18092566265,34.34325521305,38.22222844266667,38.10752104265,39.317346876675,38.2599255583
7.5,38.1232911825,36.971370674300005,37.3041570591,31.123324441449995,36.41233766233333,36.725012683900005,35.497601487975004,36.968118686850005
8.0,39.7360248447,37.007562194100004,37.256369205249996,32.40683337075,37.61388012723334,36.3258834189,35.333263934075,37.097243318349996
