time,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8
0.0,38.319418908475,35.6139231038,38.506932222399996,36.545357684275004,44.225558998974996,38.93245920926667,41.35893497183333,31.9091523757
0.5,38.882311712325,36.34484836135,38.1513259445,36.695477563175004,42.570002717675,37.73872892033334,39.38114895213334,33.62652916795
1.0,38.205974223425,36.659505411750004,37.79977434605,36.23285192065,44.383432023725,37.63648275843333,38.674095059366664,33.433556782349996
1.5,37.9756239715,36.661244568175,38.501995663725,34.77963459085,42.83413482425001,38.1562610389,39.87170835123334,33.8161373199
2.0,38.778258209425005,37.367286262700006,36.895209971075,34.918615219375,44.33358864385,39.41871933263333,38.526102463466664,34.798836032400004
2.5,38.056167136025,38.09384462955,37.97570216175,34.339803499400006,45.398189932049995,39.8151724587,40.19748617530001,38.06080426355
3.0,41.431651168675,40.020198056225,39.616111233824995,36.910053455399996,48.58492093855,42.3881254586,42.64043375793333,42.015881147550004
3.5,40.6011280288,40.601188845025,40.2619007147,36.6235607984,49.621798480175,44.08142142486667,43.596021028766664,42.084464555050005
4.0,40.932814883324994,40.461339238725,41.51146521275,35.9822730975,50.855808027225,44.529939246000005,46.604889296466666,43.7357798165
4.5,40.513259243899995,41.10994548565,41.348666825225,36.1011961589,49.9888989444,47.1695546163,46.11348226956667,46.39794064205
5.0,44.021971393925,43.207469880675,41.986549209025,37.04727256045,52.464418861074996,48.149494557800004,46.9085041294,46.241630066949995
5.5,42.790103920475,43.7950152094,41.094043820150006,36.507392988199996,51.98171337695,52.26772412100001,47.484351392200004,46.3898567557
6.0,44.129010167525,45.613434952999995,42.4121818941,35.294868949725,53.194124649825,51.66148405816667,48.16410159106667,46.5268448027
6.5,44.32732138035,45.5605738848,42.63232165345,36.8530711573,54.386506332225,54.04177619016667,50.17680958966667,49.4707854406
7.0,43.34097229535,45.752801245149996,43.897417960199995,39.8689974231,55.610509999725,54.249867004766664,52.826533552166666,50.3378749253
7.5,43.74640505399999,45.693910117725,43.851688026400005,39.115003442449996,57.49791404365,52.26080571283333,50.82706766916667,49.2163360909
8.0,44.044223370075,45.189300958225004,43.408890544575,38.2732747499,56.26962489042499,52.7368262224,54.23399479096667,49.90459315795
8.5,43.776591274924996,45.139107336325004,43.2026922413,36.816179383525,56.8260240182,54.29415853776667,54.469595085566674,49.284274193550004
9.0,45.19046360095,47.067039473250006,42.713667916425,37.352348178575,56.890398443150005,53.51250038016667,52.81679699086666,50.03648233485001
9.5,44.129357657525,45.020207540375,43.746164703,38.6598882255,57.332278130275,53.302403698999996,55.33140571123334,49.919093851149995
10.0,44.844568707425,44.89498406615,43.337712949475,36.4916796614,55.691138232575,53.60030780123333,56.84575560813334,49.38240098
