time,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1.0053623062618235,1.0086210585825606,1.0048027650199145,1.0103832494243454,1.0122964920180173,1.015172384325328,1.005854431690176,0.9977120601212409
1.0,1.016456969484613,1.017924856858034,1.007056020311088,1.0237503947548419,1.0065960419130369,0.9950018954401663,1.0079191563640122,0.9950175622398297
1.5,1.0187997086527143,1.0243948265081317,1.0159009368381346,1.0132883496015244,0.9960673128782144,1.0071405395383333,1.0121140090261085,0.9887834739325289
2.0,1.023130084044959,1.0205606406947076,1.0374076193888988,1.0228239118450948,1.0066293585880326,1.018316021728375,1.022457893799712,0.9937376949929568
2.5,1.0204791411844945,1.0461555307351655,1.0323307141882223,1.0410031847908123,0.9993610455498324,1.032849903277546,1.0346033649405397,1.002962192481017
3.0,1.0370994979375847,1.0374314906148936,1.0234785135972506,1.0340734439059494,1.008392503418258,1.038582209731908,1.034290432995074,1.0035659272059159
3.5,1.0311186077585814,1.0357823581290515,1.0403934270757418,1.0345988799136685,1.0027646242885158,1.03818715609233,1.0325389974807995,1.0049928101426049
4.0,1.0359345775866178,1.0541527905518362,1.0352385474490644,1.032994897873084,1.012461096184581,1.0488194524518728,1.0386671576912057,1.0095909266647676
4.5,1.038313279767865,1.0539984336250783,1.0478504001638942,1.0541677315324498,1.011763425218084,1.0338346118784956,1.0353821425929994,1.0114463119367973
5.0,1.0420044845944363,1.0637963722486008,1.0496746415608904,1.0530583067604973,1.0203251509558753,1.0433061746389534,1.0374183697642594,1.0241138376253183
5.5,1.05754049957648,1.0656117546569006,1.054118007910117,1.059137489960467,1.0281552293160352,1.057098803548266,1.0562230073733327,1.010224758009125
6.0,1.0716713385098642,1.074733422086601,1.0529221715778192,1.0604895274062374,1.0308845577211394,1.0576488442605791,1.047290277472656,1.0248623679443682
6.5,1.0669721781558112,1.0797440879288736,1.0521680290554052,1.061657382573081,1.0329508513070198,1.0611607903790312,1.0530611557958713,1.0194533077685737
7.0,1.0778134930010752,1.079018903950926,1.0666383932096828,1.064619341990465,1.0504846586607686,1.0820031873477245,1.0507161100979825,1.0246874757307587
7.5,1.06888342813639,1.0950413620078592,1.0736455753504697,1.0649243757669222,1.0358559993930427,1.0791748339022793,1.059242711145382,1.0332135561882072
8.0,1.091527435559906,1.0895756902100568,1.081983503557338,1.0762047865668642,1.0573152367710534,1.07886515218718,1.0609126376235012,1.0318995400504871
8.5,1.0987621021901408,1.0921494539868106,1.0934548291005397,1.0832490158199428,1.0583807106347818,1.102112648710227,1.0761813321370028,1.0320001545473045
9.0,1.1015905965225843,1.1049578850694217,1.1022986704889994,1.0870835816482998,1.063478821645283,1.1020788462162117,1.0658597619834282,1.0318594112245423
9.5,1.0998063421878692,1.1098822503215247,1.091624378778205,1.0907575732772816,1.0696777024029238,1.1099388060957203,1.0801763380793465,1.0480947440386954
10.0,1.113971771244698,1.1114853978701977,1.1136369745105605,1.0982337201956986,1.0810452859378892,1.1047765351523007,1.0947579563464145,1.0409450453095566
10.5,1.1260302566138458,1.1204261970227065,1.1393064122394208,1.1177076199598288,1.0757093400494473,1.1126442203802225,1.0946243049093622,1.0536508199043058
11.0,1.128245571526616,1.1415934892686084,1.1308562395641002,1.1213409478291365,1.0830743044319426,1.1105564517960644,1.094312242096579,1.0388260654533021
11.5,1.132732590285245,1.1488673259375615,1.144920517154562,1.1292176491951404,1.0871428971982657,1.1291061584894264,1.1042742428929002,1.0542445224227186
12.0,1.129965105831714,1.1455525445229129,1.1396865879632965,1.1469691074205814,1.0836426671152875,1.1328072763473418,1.0988285843644814,1.042565004953111
12.5,1.1577795966892064,1.1524989900530422,1.1495662581838877,1.1488496109461301,1.0911742148727617,1.132431152541181,1.1088961474580306,1.0632978397926092
13.0,1.1562048788079944,1.1706744341055504,1.1667140198017951,1.1581228448565182,1.0911128594118782,1.147639364534678,1.1093607932096754,1.07877273016151
13.5,1.1612608364528068,1.174031061243812,1.1826160317785164,1.1620487301233797,1.100005772691212,1.1509352742192949,1.1174565593821921,1.0853569430719787
14.0,1.1561949069408484,1.1732215210021746,1.1836497103334742,1.1650373117408204,1.0993734156024297,1.155860861165607,1.1253730978291534,1.09584124339394
14.5,1.178556648241817,1.1736271479064246,1.1971425181670199,1.1627953128450637,1.119563320649906,1.170500109437886,1.1337701344669084,1.0988958980850045
15.0,1.1799154072245341,1.1862854454974292,1.199904912055545,1.1701494880623187,1.1327972977207768,1.1733242030224837,1.1520195209421469,1.097734829828205
