x1,x2,x3,x4,x5,x6,x7,x8,x9
0,1.2021839182894802,0,0,0,0,0,0,0
0,0.7439014643126809,0,0,0,0,0,0,0
0,0.571937225616603,0,0,0,0,0,0,0
0,0.24250939395186202,0,0,0,0,0,0,0
