time,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1.0084641359003088,0.9786213504731487,0.9993708865660086,1.010414556163001,1.013637974992272,0.9976932507420312,1.0097785008558307,0.9797592003634712
1.0,1.0121667736998878,0.9851091847911717,1.00658862443976,1.0143473876445115,1.019988608197135,1.0188937842472237,1.0094196817410446,0.9850408905043162
1.5,1.0173506260304794,0.9911231293247165,1.0081390317933632,1.0285546253019757,1.0151231722067662,1.0056263779062085,1.010199250266813,0.9859154929577465
2.0,1.0114299524499222,0.989581122311139,1.0214848229987001,1.0296740432161218,1.0322701929321547,0.9988224287004774,1.0246796066115056,1.0043957292139936
2.5,1.023208873054045,1.0064331500413852,1.0312011136233172,1.0404277514419453,1.0398832832072737,1.0068814815845144,1.0078605446895086,1.0043957292139936
3.0,1.0270706943040109,1.0152774896640266,1.0309896392739117,1.0329002934215619,1.0344228484080191,1.0039920159680638,1.0092775837922836,0.9982394366197183
3.5,1.0147055106167846,1.0084197194397027,1.0341154850196062,1.0417005556220866,1.0370420768211996,1.0186993415414622,1.0099665583374673,0.9873920945024989
4.0,1.0297977641443263,1.0106781800648448,1.04370813748442,1.0534023837780873,1.0071668035030106,1.0155418933715998,1.0121520770954078,0.9938437074057247
4.5,1.0430762600315178,1.0197686491014175,1.0469504913365302,1.0317854255981325,1.0345093194058042,1.0233999995878678,1.008133651716428,0.9741935483870967
5.0,1.043131228422558,1.0158391394704485,1.0596958410246888,1.0407216617565547,1.0514989783359,1.0303525095891584,1.0052933665329935,0.9950136301681054
5.5,1.050277290055475,1.019959008436888,1.0662594344259608,1.063055076226385,1.056422330486003,1.0315139497749888,0.9989870770023032,0.9903225806451612
6.0,1.0458622550761074,1.0408598872440318,1.065974383993728,1.0529813940787642,1.062842285833397,1.0346165006417671,1.0100063108924582,0.9689118582462517
6.5,1.0405105370790406,1.051353527584498,1.0685607729341962,1.0500113094057064,1.0411092978523075,1.0322936202701063,1.011878970068488,0.9686165379373013
7.0,1.0557228044525822,1.0651860622837142,1.0466475399191968,1.0569580767091602,1.0315741798327336,1.0323258824974906,1.014525653334985,0.97829395729214
7.5,1.0623067424097505,1.0687066080623229,1.0582332698606878,1.0672869838801768,1.0562935235287612,1.0416723012872178,1.0093688403154513,0.9812244434348023
8.0,1.0740392629737927,1.070911918150696,1.0518542993311708,1.0868637408572466,1.0373184082459141,1.0238527976953564,1.016540410459776,0.9853362108132667
8.5,1.0822305495586588,1.0638354072363165,1.0808884835377688,1.0691494132820656,1.065010902595211,1.0163376949804095,1.023257023073429,0.9727169468423444
