time,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,1.0053990723741424,1.0225183619580172,0.9943235604442356,1.0071785711740167,1.0457223942208462,1.0329449961802901,1.0205871559633026,1.0183982545915016
1.0,1.0198215676259874,1.0143851517773932,0.990416603286401,1.028821692657838,1.0618369453044376,1.0461229946524064,1.0154626466829324,1.0258196705404772
1.5,1.0175069182180554,1.0135913665008491,1.0067333510547616,1.037081456840582,1.0678637770897834,1.0484572616925558,1.0202873445232865,1.0206506958886579
2.0,1.0343722048497446,1.0204433119303808,0.9988361713499604,1.0524475410746714,1.0601444788441694,1.0506854256854254,1.0100445594209109,1.0220828000853197
2.5,1.0413466038913652,1.0326074156893121,1.005776527500579,1.0307715254606225,1.0822858617131061,1.061168406756642,1.0179521724902816,1.0224606763339805
3.0,1.038833953300682,1.0548427962221065,1.0192313369398445,1.0527798340144652,1.057827657378741,1.0478843052372462,1.0272044292942697,1.034817294211829
3.5,1.0611714944887942,1.0513215717957096,1.0242580459820976,1.0554102896459687,1.0738544891640867,1.058155080213904,1.0381267572905775,1.03094804831227
4.0,1.0678835909300064,1.05177715360905,1.0501223621773512,1.068390460509904,1.0745304437564498,1.0398947457770986,1.0436309980248635,1.0348400205334236
4.5,1.0846706478278583,1.0804505664419457,1.035412452331222,1.0624042803437461,1.0716615067079462,1.0497517188693661,1.044168351341931,1.0183267976701789
5.0,1.0804243068400448,1.0832367578057234,1.0287794730758126,1.083589358842208,1.095655314757482,1.029051014345132,1.0387502640799096,1.0227314262629372
5.5,1.079476197890239,1.0914176253615908,1.0364117371847608,1.082477350567029,1.1062074303405571,1.0596617434852729,1.0764851257190915,1.0237031990493335
6.0,1.0958053655085338,1.0954626396436742,1.0596688411037398,1.0901882947128527,1.0923219814241485,1.062929717341482,1.0797547899458837,1.031463155768495
6.5,1.1019046581007668,1.1022543829655898,1.0580410563863683,1.0910888811277974,1.0778121775025802,1.0517782870724046,1.0785857212446024,1.0447342939897548
7.0,1.100363411093206,1.1172361344775137,1.0713075826062624,1.1018913502636,1.0987770897832816,1.0793756896698072,1.0806718747168669,1.0420491286794957
7.5,1.105972663697053,1.1256344230482163,1.0711556953826717,1.1125319225796058,1.1193653250773992,1.0642241745182923,1.0962177095025065,1.050590087020676
