plateID,well,field,n_0,time_slice,elapsed_minutes,Drug1,Drug1Concentration,Drug2,Drug2Concentration,treatment,cell_cycle_state_threshold,n,length,Nuclei_CKn_NR_area,Nuclei_CKn_CC_mean_intensity,Cyto_CKn_CC_mean_intensity,Cell_CKn_CC_mean_intensity_ratio,Cell_CKn_CC_max_intensity_ratio,Cell_CKn_CC_min_intensity_ratio,G1_proportion,neighborhood_20,neighborhood_45,neighborhood_70,drugs,cell_count_norm_T0
HC00701,A1,1,121,00d05h00m,300,Untreated,0,none,none,Untreated,0.8,121,53.6,200.15,543.28,331.79,0.72,0.91,0.55,0.44,1.6,3.12,4.52,Untreated,1
HC00701,A1,1,121,00d05h30m,330,Untreated,0,none,none,Untreated,0.8,119,57.46,204.18,562.97,334.64,0.71,0.89,0.55,0.44,1.54,3.08,4.24,Untreated,0.9834710743801653
HC00701,A1,1,121,00d06h00m,360,Untreated,0,none,none,Untreated,0.8,122,56.75,202.11,562.15,331.32,0.7,0.88,0.55,0.39,1.57,3.08,4.31,Untreated,1.0082644628099173
HC00701,A1,1,121,00d06h30m,390,Untreated,0,none,none,Untreated,0.8,121,57.17,204.37,574.57,320.89,0.68,0.88,0.56,0.39,1.51,3.03,4.27,Untreated,1
HC00701,A1,1,121,00d07h00m,420,Untreated,0,none,none,Untreated,0.8,124,57.94,202.77,584.05,326.07,0.69,0.88,0.56,0.4,1.56,3.08,4.32,Untreated,1.024793388429752
HC00701,A1,1,121,00d07h30m,450,Untreated,0,none,none,Untreated,0.8,125,57.62,199.05,583.42,321.57,0.69,0.88,0.58,0.42,1.54,3.19,4.34,Untreated,1.0330578512396693
HC00701,A1,1,121,00d08h00m,480,Untreated,0,none,none,Untreated,0.8,125,60.21,204.67,570.87,323.33,0.69,0.89,0.56,0.42,1.53,3.16,4.42,Untreated,1.0330578512396693
HC00701,A1,1,121,00d08h30m,510,Untreated,0,none,none,Untreated,0.8,128,62.38,195.39,584.46,321.15,0.68,0.89,0.55,0.4,1.55,3.22,4.53,Untreated,1.0578512396694215
HC00701,A1,1,121,00d09h00m,540,Untreated,0,none,none,Untreated,0.8,128,62.23,195.73,570.56,328.13,0.7,0.91,0.56,0.42,1.58,3.22,4.52,Untreated,1.0578512396694215
HC00701,A1,1,121,00d09h30m,570,Untreated,0,none,none,Untreated,0.8,129,61.43,193.86,549.87,318.08,0.7,0.89,0.57,0.42,1.64,3.19,4.44,Untreated,1.0661157024793388
HC00701,A1,1,121,00d10h00m,600,Untreated,0,none,none,Untreated,0.8,128,63.09,192.92,548.96,318.63,0.7,0.87,0.58,0.41,1.72,3.36,4.56,Untreated,1.0578512396694215
HC00701,A1,1,121,00d10h30m,630,Untreated,0,none,none,Untreated,0.8,129,62.47,193.74,537.12,318.44,0.71,0.86,0.58,0.43,1.76,3.45,4.66,Untreated,1.0661157024793388
HC00701,A1,1,121,00d11h00m,660,Untreated,0,none,none,Untreated,0.8,129,63.78,190.81,562.58,327.31,0.69,0.88,0.57,0.4,1.87,3.53,4.83,Untreated,1.0661157024793388
HC00701,A1,1,121,00d11h30m,690,Untreated,0,none,none,Untreated,0.8,130,63.15,192.23,565.71,334.11,0.7,0.88,0.56,0.42,1.82,3.46,4.74,Untreated,1.0743801652892562
HC00701,A1,1,121,00d12h00m,720,Untreated,0,none,none,Untreated,0.8,130,63.86,195.02,556.69,331.41,0.7,0.88,0.57,0.41,1.85,3.49,4.92,Untreated,1.0743801652892562
HC00701,A1,1,121,00d12h30m,750,Untreated,0,none,none,Untreated,0.8,131,65.66,197.15,552.05,332.21,0.71,0.89,0.57,0.4,1.89,3.52,4.91,Untreated,1.0826446280991735
HC00701,A1,1,121,00d13h00m,780,Untreated,0,none,none,Untreated,0.8,131,67.24,193.53,561.14,329.35,0.7,0.87,0.56,0.4,1.79,3.52,5.17,Untreated,1.0826446280991735
HC00701,A1,1,121,00d13h30m,810,Untreated,0,none,none,Untreated,0.8,131,67.31,193.95,577.05,330.43,0.69,0.86,0.56,0.37,1.79,3.58,5.11,Untreated,1.0826446280991735
HC00701,A1,1,121,00d14h00m,840,Untreated,0,none,none,Untreated,0.8,133,66.43,194.12,592.97,337.72,0.68,0.85,0.55,0.35,1.87,3.6,5.05,Untreated,1.0991735537190082
HC00701,A1,1,121,00d14h30m,870,Untreated,0,none,none,Untreated,0.8,130,68.39,197.69,609.6,335.87,0.66,0.85,0.55,0.32,1.92,3.58,4.95,Untreated,1.0743801652892562
HC00701,A1,1,121,00d15h00m,900,Untreated,0,none,none,Untreated,0.8,130,68.08,200.95,587.45,325.03,0.66,0.85,0.55,0.33,1.8,3.49,4.94,Untreated,1.0743801652892562
HC00701,A1,1,121,00d15h30m,930,Untreated,0,none,none,Untreated,0.8,134,69.47,198.3,595.13,322.33,0.65,0.84,0.56,0.31,1.81,3.55,5.07,Untreated,1.1074380165289257
HC00701,A1,1,121,00d16h00m,960,Untreated,0,none,none,Untreated,0.8,135,70.61,195.84,595.64,324.06,0.65,0.84,0.55,0.31,1.76,3.59,5.25,Untreated,1.115702479338843
HC00701,A1,1,121,00d16h30m,990,Untreated,0,none,none,Untreated,0.8,137,70.99,194.14,568.86,321.49,0.67,0.86,0.57,0.33,1.66,3.51,5.25,Untreated,1.1322314049586777
HC00701,A1,1,121,00d17h00m,1020,Untreated,0,none,none,Untreated,0.8,135,71.7,196.69,579.69,323.71,0.65,0.83,0.55,0.3,1.74,3.68,5.41,Untreated,1.115702479338843
HC00701,A1,1,121,00d17h30m,1050,Untreated,0,none,none,Untreated,0.8,135,71.78,195.4,587.79,315.89,0.63,0.82,0.55,0.28,1.68,3.65,5.31,Untreated,1.115702479338843
HC00701,A1,1,121,00d18h00m,1080,Untreated,0,none,none,Untreated,0.8,136,71.68,201.09,570.54,312.08,0.64,0.81,0.56,0.3,1.66,3.75,5.26,Untreated,1.1239669421487604
HC00701,A1,1,121,00d18h30m,1110,Untreated,0,none,none,Untreated,0.8,137,71.53,197.09,578.34,311.94,0.63,0.81,0.56,0.27,1.77,3.67,5.41,Untreated,1.1322314049586777
HC00701,A1,1,121,00d19h00m,1140,Untreated,0,none,none,Untreated,0.8,139,73.76,197.92,568.82,310.6,0.63,0.82,0.56,0.26,1.73,3.72,5.56,Untreated,1.1487603305785123
HC00701,A1,1,121,00d19h30m,1170,Untreated,0,none,none,Untreated,0.8,141,74.08,194.98,570.38,316.01,0.64,0.84,0.55,0.28,1.82,3.88,5.78,Untreated,1.165289256198347
HC00701,A1,1,121,00d20h00m,1200,Untreated,0,none,none,Untreated,0.8,143,74.42,189.78,568.88,318.9,0.65,0.84,0.54,0.29,1.83,3.76,5.62,Untreated,1.1818181818181819
HC00701,A1,1,121,00d20h30m,1230,Untreated,0,none,none,Untreated,0.8,145,74.1,193,564.25,314.71,0.64,0.84,0.54,0.26,1.88,3.83,5.66,Untreated,1.1983471074380165
HC00701,A1,1,121,00d21h00m,1260,Untreated,0,none,none,Untreated,0.8,143,74.92,193.36,558.57,314.35,0.65,0.84,0.55,0.27,1.83,3.83,5.59,Untreated,1.1818181818181819
HC00701,A1,1,121,00d21h30m,1290,Untreated,0,none,none,Untreated,0.8,144,75.17,194.75,554.98,309.66,0.64,0.82,0.56,0.26,1.81,3.78,5.65,Untreated,1.1900826446280992
HC00701,A1,1,121,00d22h00m,1320,Untreated,0,none,none,Untreated,0.8,144,76.99,190.35,557.48,312.96,0.64,0.84,0.55,0.26,1.76,3.79,5.64,Untreated,1.1900826446280992
HC00701,A1,1,121,00d22h30m,1350,Untreated,0,none,none,Untreated,0.8,145,76.13,187.85,551.11,314.65,0.65,0.82,0.55,0.26,1.77,3.94,5.58,Untreated,1.1983471074380165
HC00701,A1,1,121,00d23h00m,1380,Untreated,0,none,none,Untreated,0.8,140,77.86,188.68,561.19,326.51,0.65,0.84,0.54,0.26,1.84,3.86,5.47,Untreated,1.1570247933884297
HC00701,A1,1,121,00d23h30m,1410,Untreated,0,none,none,Untreated,0.8,141,77.6,190.36,560.76,322.66,0.65,0.85,0.55,0.26,1.79,3.88,5.47,Untreated,1.165289256198347
HC00701,A1,1,121,01d00h00m,1440,Untreated,0,none,none,Untreated,0.8,143,77.57,189.49,578.72,328.59,0.65,0.83,0.54,0.27,1.78,3.85,5.35,Untreated,1.1818181818181819
HC00701,A1,1,121,01d00h30m,1470,Untreated,0,none,none,Untreated,0.8,146,76.26,190.96,554.54,318.49,0.64,0.82,0.55,0.25,1.78,3.73,5.19,Untreated,1.2066115702479339
HC00701,A1,1,121,01d01h00m,1500,Untreated,0,none,none,Untreated,0.8,147,75.6,186.66,573.9,327.99,0.64,0.83,0.55,0.24,1.83,3.68,5.24,Untreated,1.2148760330578512
HC00701,A1,1,121,01d01h30m,1530,Untreated,0,none,none,Untreated,0.8,151,77.23,188.79,580.52,318.74,0.62,0.83,0.54,0.25,1.83,3.64,5.25,Untreated,1.2479338842975207
HC00701,A1,1,121,01d02h00m,1560,Untreated,0,none,none,Untreated,0.8,150,77.57,188.6,553.39,318.98,0.65,0.85,0.56,0.29,1.8,3.65,5.25,Untreated,1.2396694214876034
HC00701,A1,1,121,01d02h30m,1590,Untreated,0,none,none,Untreated,0.8,147,78.55,195.82,552.7,322.25,0.65,0.85,0.55,0.28,1.78,3.76,5.33,Untreated,1.2148760330578512
HC00701,A1,1,121,01d03h00m,1620,Untreated,0,none,none,Untreated,0.8,152,77.5,188.65,551.05,323.14,0.66,0.84,0.56,0.29,1.75,3.87,5.42,Untreated,1.256198347107438
HC00701,A1,1,121,01d03h30m,1650,Untreated,0,none,none,Untreated,0.8,155,76.37,186.78,542.55,322.91,0.67,0.86,0.55,0.32,1.88,4.02,5.61,Untreated,1.28099173553719
HC00701,A1,1,121,01d04h00m,1680,Untreated,0,none,none,Untreated,0.8,155,78.05,184.58,559.44,326.22,0.66,0.87,0.55,0.34,1.83,4.01,5.66,Untreated,1.28099173553719
HC00701,A1,1,121,01d04h30m,1710,Untreated,0,none,none,Untreated,0.8,157,78.01,183.45,546.03,325.14,0.67,0.86,0.56,0.34,1.83,4.01,5.59,Untreated,1.2975206611570247
HC00701,A1,1,121,01d05h00m,1740,Untreated,0,none,none,Untreated,0.8,160,76.76,182.79,543.26,321.3,0.66,0.84,0.57,0.32,1.85,4.01,5.78,Untreated,1.322314049586777
HC00701,A1,1,121,01d05h30m,1770,Untreated,0,none,none,Untreated,0.8,165,74.14,181.31,554.87,324.35,0.66,0.86,0.55,0.3,1.85,3.93,5.58,Untreated,1.3636363636363635
HC00701,A1,1,121,01d06h00m,1800,Untreated,0,none,none,Untreated,0.8,168,73.02,180.9,539.73,322.26,0.67,0.87,0.55,0.34,1.76,3.93,5.52,Untreated,1.3884297520661157
HC00701,A1,1,121,01d06h30m,1830,Untreated,0,none,none,Untreated,0.8,164,76.01,181.1,555.33,330.88,0.68,0.89,0.56,0.38,1.76,3.78,5.57,Untreated,1.3553719008264462
HC00701,A1,1,121,01d07h00m,1860,Untreated,0,none,none,Untreated,0.8,167,74.51,177.59,559.63,330.95,0.67,0.86,0.55,0.34,1.81,3.75,5.55,Untreated,1.3801652892561984
HC00701,A1,1,121,01d07h30m,1890,Untreated,0,none,none,Untreated,0.8,168,73.71,181.76,561.13,323.83,0.66,0.86,0.57,0.32,1.83,3.71,5.42,Untreated,1.3884297520661157
HC00701,A1,1,121,01d08h00m,1920,Untreated,0,none,none,Untreated,0.8,170,73.57,184.35,572.7,326.61,0.65,0.86,0.56,0.3,1.82,3.74,5.55,Untreated,1.4049586776859504
HC00701,A1,1,121,01d08h30m,1950,Untreated,0,none,none,Untreated,0.8,167,75.53,185.74,576.91,328.36,0.66,0.85,0.57,0.33,1.72,3.74,5.55,Untreated,1.3801652892561984
HC00701,A1,1,121,01d09h00m,1980,Untreated,0,none,none,Untreated,0.8,172,73.68,184.37,563.23,325.44,0.66,0.89,0.58,0.34,1.78,3.78,5.65,Untreated,1.421487603305785
HC00701,A1,1,121,01d09h30m,2010,Untreated,0,none,none,Untreated,0.8,166,76.51,187.39,554.31,319,0.67,0.88,0.58,0.34,1.8,3.84,5.65,Untreated,1.371900826446281
HC00701,A1,1,121,01d10h00m,2040,Untreated,0,none,none,Untreated,0.8,168,77.11,178.6,561.46,330.3,0.67,0.88,0.56,0.33,1.82,3.88,5.73,Untreated,1.3884297520661157
HC00701,A1,1,121,01d10h30m,2070,Untreated,0,none,none,Untreated,0.8,175,75.21,177.91,552.74,337.08,0.69,0.91,0.56,0.3,2.02,4.01,5.98,Untreated,1.4462809917355373
HC00701,A1,1,121,01d11h00m,2100,Untreated,0,none,none,Untreated,0.8,175,75.19,177.75,547.41,334.07,0.69,0.88,0.58,0.35,1.98,4.04,5.86,Untreated,1.4462809917355373
HC00701,A1,1,121,01d11h30m,2130,Untreated,0,none,none,Untreated,0.8,174,75.7,180.84,529.34,334.09,0.7,0.88,0.58,0.37,1.83,4.01,5.89,Untreated,1.43801652892562
HC00701,A1,1,121,01d12h00m,2160,Untreated,0,none,none,Untreated,0.8,176,75.13,179.3,527.04,337.41,0.71,0.89,0.58,0.38,1.86,3.98,5.94,Untreated,1.4545454545454546
HC00701,A1,1,121,01d12h30m,2190,Untreated,0,none,none,Untreated,0.8,176,75.06,184.3,519.6,332.68,0.71,0.89,0.59,0.38,1.88,4.03,6.08,Untreated,1.4545454545454546
HC00701,A1,1,121,01d13h00m,2220,Untreated,0,none,none,Untreated,0.8,178,74.28,184.95,529.46,336.89,0.71,0.89,0.58,0.38,1.9,4.04,6.09,Untreated,1.4710743801652892
HC00701,A1,1,121,01d13h30m,2250,Untreated,0,none,none,Untreated,0.8,180,73.63,184.78,534.35,334.37,0.71,0.89,0.6,0.39,1.93,4.13,6.19,Untreated,1.487603305785124
HC00701,A1,1,121,01d14h00m,2280,Untreated,0,none,none,Untreated,0.8,181,72.97,187.68,519.22,330.61,0.71,0.88,0.6,0.4,1.87,4.17,6.22,Untreated,1.4958677685950412
HC00701,A1,1,121,01d14h30m,2310,Untreated,0,none,none,Untreated,0.8,176,75.25,190.11,509.5,330.03,0.72,0.89,0.61,0.4,1.77,3.99,5.98,Untreated,1.4545454545454546
HC00701,A1,1,121,01d15h00m,2340,Untreated,0,none,none,Untreated,0.8,174,75.86,195.38,503.55,329.46,0.73,0.9,0.61,0.41,1.75,4.05,6.03,Untreated,1.43801652892562
HC00701,A1,1,121,01d15h30m,2370,Untreated,0,none,none,Untreated,0.8,169,78.95,196.99,517.4,336.22,0.74,0.9,0.6,0.43,1.72,4.11,6.1,Untreated,1.396694214876033
HC00701,A1,1,121,01d16h00m,2400,Untreated,0,none,none,Untreated,0.8,171,78.3,198.5,517.76,340.35,0.74,0.9,0.61,0.44,1.8,4.17,6.15,Untreated,1.4132231404958677
HC00701,A1,1,121,01d16h30m,2430,Untreated,0,none,none,Untreated,0.8,174,77.48,195.71,515.84,346.83,0.75,0.9,0.61,0.45,1.83,4.3,6.3,Untreated,1.43801652892562
HC00701,A1,1,121,01d17h00m,2460,Untreated,0,none,none,Untreated,0.8,172,78.11,196.07,514.61,346.25,0.75,0.9,0.62,0.45,1.84,4.16,6.23,Untreated,1.421487603305785
HC00701,A1,1,121,01d17h30m,2490,Untreated,0,none,none,Untreated,0.8,176,77.45,197.5,514.3,347.99,0.76,0.9,0.62,0.48,1.84,4.12,6.18,Untreated,1.4545454545454546
HC00701,A1,1,121,01d18h00m,2520,Untreated,0,none,none,Untreated,0.8,175,78.05,198.34,524.63,349.95,0.75,0.89,0.62,0.46,1.81,4.2,6.26,Untreated,1.4462809917355373
HC00701,A1,1,121,01d18h30m,2550,Untreated,0,none,none,Untreated,0.8,178,78.81,196.74,519.22,348.02,0.76,0.91,0.62,0.47,1.85,4.31,6.42,Untreated,1.4710743801652892
HC00701,A1,1,121,01d19h00m,2580,Untreated,0,none,none,Untreated,0.8,177,79.07,200.07,517.97,350.31,0.76,0.9,0.62,0.45,1.79,4.24,6.42,Untreated,1.462809917355372
HC00701,A1,1,121,01d19h30m,2610,Untreated,0,none,none,Untreated,0.8,179,78.83,192.77,524.84,359.95,0.78,0.92,0.61,0.5,1.91,4.4,6.53,Untreated,1.4793388429752066
HC00701,A1,1,121,01d20h00m,2640,Untreated,0,none,none,Untreated,0.8,177,79.66,197.18,519.62,357.8,0.78,0.92,0.61,0.49,1.9,4.36,6.51,Untreated,1.462809917355372
HC00701,A1,1,121,01d20h30m,2670,Untreated,0,none,none,Untreated,0.8,177,80.14,200.61,513.9,354.24,0.78,0.92,0.62,0.5,1.81,4.31,6.54,Untreated,1.462809917355372
HC00701,A1,1,121,01d21h00m,2700,Untreated,0,none,none,Untreated,0.8,186,77.18,194.69,509.69,360.14,0.79,0.92,0.63,0.49,1.92,4.38,6.74,Untreated,1.537190082644628
HC00701,A1,1,121,01d21h30m,2730,Untreated,0,none,none,Untreated,0.8,186,76.77,201.11,502.42,351.17,0.78,0.9,0.63,0.48,1.84,4.38,6.7,Untreated,1.537190082644628
HC00701,A1,1,121,01d22h00m,2760,Untreated,0,none,none,Untreated,0.8,184,77.02,200.93,519.87,349.71,0.76,0.89,0.63,0.49,1.79,4.28,6.52,Untreated,1.5206611570247934
HC00701,A1,1,121,01d22h30m,2790,Untreated,0,none,none,Untreated,0.8,192,74.36,196.31,541.39,346.71,0.74,0.88,0.63,0.46,1.86,4.41,6.73,Untreated,1.5867768595041323
HC00701,A1,1,121,01d23h00m,2820,Untreated,0,none,none,Untreated,0.8,193,74.82,199.91,530.42,344.31,0.75,0.9,0.63,0.47,1.84,4.49,6.9,Untreated,1.5950413223140496
HC00701,A1,1,121,01d23h30m,2850,Untreated,0,none,none,Untreated,0.8,191,76.19,198.58,527.56,355.58,0.76,0.91,0.62,0.46,1.8,4.48,6.94,Untreated,1.578512396694215
HC00701,A1,1,121,02d00h00m,2880,Untreated,0,none,none,Untreated,0.8,191,76.39,193.25,535.15,364.32,0.76,0.9,0.62,0.47,1.87,4.47,6.84,Untreated,1.578512396694215
HC00701,A1,1,121,02d00h30m,2910,Untreated,0,none,none,Untreated,0.8,188,77.14,194.55,552.04,375.11,0.76,0.9,0.61,0.46,1.85,4.48,6.85,Untreated,1.5537190082644627
HC00701,A1,1,121,02d01h00m,2940,Untreated,0,none,none,Untreated,0.8,186,77.98,196.74,543.74,359.1,0.75,0.88,0.61,0.45,1.76,4.33,6.68,Untreated,1.537190082644628
HC00701,A1,1,121,02d01h30m,2970,Untreated,0,none,none,Untreated,0.8,186,78.61,201.3,541.6,351.38,0.74,0.87,0.61,0.45,1.66,4.2,6.55,Untreated,1.537190082644628
HC00701,A1,1,121,02d02h00m,3000,Untreated,0,none,none,Untreated,0.8,188,78.37,199.9,545.41,338.55,0.71,0.86,0.61,0.4,1.65,4.11,6.53,Untreated,1.5537190082644627
HC00701,A1,1,121,02d02h30m,3030,Untreated,0,none,none,Untreated,0.8,186,79.75,203.49,532.54,337.37,0.72,0.87,0.61,0.41,1.56,3.97,6.52,Untreated,1.537190082644628
HC00701,A1,1,121,02d03h00m,3060,Untreated,0,none,none,Untreated,0.8,191,78.32,202.35,533.95,339.89,0.72,0.87,0.61,0.4,1.64,4.13,6.68,Untreated,1.578512396694215
HC00701,A1,1,121,02d03h30m,3090,Untreated,0,none,none,Untreated,0.8,191,78.7,203.06,527.12,338.26,0.73,0.88,0.6,0.42,1.67,4.18,6.82,Untreated,1.578512396694215
HC00701,A1,1,121,02d04h00m,3120,Untreated,0,none,none,Untreated,0.8,187,81.41,209.07,539.74,356.25,0.75,0.88,0.6,0.45,1.6,4.23,6.96,Untreated,1.5454545454545454
HC00701,A1,1,121,02d04h30m,3150,Untreated,0,none,none,Untreated,0.8,188,81.16,208.18,544.76,351.13,0.73,0.88,0.6,0.42,1.61,4.28,7.11,Untreated,1.5537190082644627
HC00701,A1,1,121,02d05h00m,3180,Untreated,0,none,none,Untreated,0.8,193,80.25,205.08,548.63,349.66,0.72,0.86,0.59,0.38,1.62,4.22,7.03,Untreated,1.5950413223140496
HC00701,A1,1,121,02d05h30m,3210,Untreated,0,none,none,Untreated,0.8,201,78.22,203.52,540.52,346.46,0.72,0.86,0.6,0.39,1.7,4.2,6.86,Untreated,1.6611570247933884
HC00701,A1,1,121,02d06h00m,3240,Untreated,0,none,none,Untreated,0.8,203,78.51,204.73,526.16,346.98,0.74,0.89,0.61,0.42,1.66,4.09,6.77,Untreated,1.677685950413223
HC00701,A1,1,121,02d06h30m,3270,Untreated,0,none,none,Untreated,0.8,202,78.72,198.31,539.68,353.81,0.74,0.88,0.61,0.42,1.7,4.08,6.69,Untreated,1.6694214876033058
HC00701,A1,1,121,02d07h00m,3300,Untreated,0,none,none,Untreated,0.8,204,78.11,197.99,532.43,352.83,0.74,0.89,0.61,0.43,1.74,4.14,6.77,Untreated,1.6859504132231404
HC00701,A1,1,121,02d07h30m,3330,Untreated,0,none,none,Untreated,0.8,204,79.04,201.4,531.58,355.05,0.74,0.9,0.6,0.41,1.7,4.19,6.84,Untreated,1.6859504132231404
HC00701,A1,1,121,02d08h00m,3360,Untreated,0,none,none,Untreated,0.8,207,78.38,196.59,527.32,355.1,0.75,0.9,0.61,0.41,1.76,4.36,6.98,Untreated,1.7107438016528926
HC00701,A1,1,121,02d08h30m,3390,Untreated,0,none,none,Untreated,0.8,208,79.35,195.76,524.07,353.9,0.75,0.9,0.61,0.43,1.62,4.36,7.04,Untreated,1.71900826446281
HC00701,A1,1,121,02d09h00m,3420,Untreated,0,none,none,Untreated,0.8,212,78.41,193,528.72,361.43,0.76,0.91,0.61,0.45,1.67,4.42,7.13,Untreated,1.7520661157024793
HC00701,A1,1,121,02d09h30m,3450,Untreated,0,none,none,Untreated,0.8,209,79.35,199.18,519.78,355.16,0.77,0.91,0.62,0.46,1.62,4.34,7.14,Untreated,1.7272727272727273
HC00701,A1,1,121,02d10h00m,3480,Untreated,0,none,none,Untreated,0.8,212,78.01,198.73,521.49,354.22,0.76,0.91,0.61,0.49,1.65,4.41,7.19,Untreated,1.7520661157024793
HC00701,A1,1,121,02d10h30m,3510,Untreated,0,none,none,Untreated,0.8,214,77.52,195.64,531.84,364.15,0.77,0.91,0.61,0.47,1.68,4.6,7.3,Untreated,1.7685950413223142
HC00701,A1,1,121,02d11h00m,3540,Untreated,0,none,none,Untreated,0.8,214,77.7,196.51,535.06,367.93,0.77,0.91,0.62,0.49,1.76,4.56,7.41,Untreated,1.7685950413223142
HC00701,A1,1,121,02d11h30m,3570,Untreated,0,none,none,Untreated,0.8,216,77.23,196.93,522.79,366.06,0.77,0.92,0.62,0.46,1.77,4.56,7.52,Untreated,1.7851239669421488
HC00701,A1,1,121,02d12h00m,3600,Untreated,0,none,none,Untreated,0.8,219,76.61,191.38,516.83,376.57,0.8,0.93,0.64,0.49,1.79,4.81,7.75,Untreated,1.8099173553719008
HC00701,A1,1,121,02d12h30m,3630,Untreated,0,none,none,Untreated,0.8,217,76.96,199.48,518.2,365.72,0.78,0.92,0.63,0.49,1.76,4.88,7.85,Untreated,1.7933884297520661
HC00701,A1,1,121,02d13h00m,3660,Untreated,0,none,none,Untreated,0.8,221,76.09,195.16,521.87,370.08,0.79,0.92,0.63,0.46,1.75,4.94,7.83,Untreated,1.8264462809917354
HC00701,A1,1,121,02d13h30m,3690,Untreated,0,none,none,Untreated,0.8,222,76.14,194.85,522.79,373.07,0.8,0.92,0.63,0.43,1.77,4.83,7.81,Untreated,1.834710743801653
HC00701,A1,1,121,02d14h00m,3720,Untreated,0,none,none,Untreated,0.8,223,75.91,197.48,512.28,372.69,0.8,0.93,0.63,0.43,1.73,4.83,7.8,Untreated,1.8429752066115703
HC00701,A1,1,121,02d14h30m,3750,Untreated,0,none,none,Untreated,0.8,223,75.93,195.89,515.45,372.73,0.81,0.93,0.63,0.44,1.72,4.75,7.71,Untreated,1.8429752066115703
HC00701,A1,1,121,02d15h00m,3780,Untreated,0,none,none,Untreated,0.8,223,76.26,203.5,514.37,370.94,0.8,0.92,0.64,0.45,1.77,4.81,7.74,Untreated,1.8429752066115703
HC00701,A1,1,121,02d15h30m,3810,Untreated,0,none,none,Untreated,0.8,227,75.83,196.7,518.54,374.55,0.8,0.93,0.64,0.44,1.79,4.81,7.85,Untreated,1.8760330578512396
HC00701,A1,1,121,02d16h00m,3840,Untreated,0,none,none,Untreated,0.8,225,76.69,200.68,508.93,375.12,0.81,0.94,0.64,0.44,1.81,4.72,7.82,Untreated,1.859504132231405
HC00701,A1,1,121,02d16h30m,3870,Untreated,0,none,none,Untreated,0.8,226,76.2,197.21,510.6,380.11,0.81,0.95,0.65,0.42,1.82,4.66,7.92,Untreated,1.8677685950413223
HC00701,A1,1,121,02d17h00m,3900,Untreated,0,none,none,Untreated,0.8,233,74.8,194.82,515.85,385.15,0.81,0.94,0.65,0.43,1.87,4.85,8.2,Untreated,1.9256198347107438
HC00701,A1,1,121,02d17h30m,3930,Untreated,0,none,none,Untreated,0.8,232,75.54,198.56,510.48,383.63,0.82,0.96,0.65,0.41,1.86,4.8,8.1,Untreated,1.9173553719008265
HC00701,A1,1,121,02d18h00m,3960,Untreated,0,none,none,Untreated,0.8,233,75.44,198.21,508.04,383.29,0.83,0.96,0.66,0.42,1.88,4.9,8.2,Untreated,1.9256198347107438
HC00701,A1,1,121,02d18h30m,3990,Untreated,0,none,none,Untreated,0.8,233,75.58,199.03,508.5,383.19,0.82,0.95,0.66,0.42,1.82,4.89,8.28,Untreated,1.9256198347107438
HC00701,A1,1,121,02d19h00m,4020,Untreated,0,none,none,Untreated,0.8,233,75.25,203.42,499.88,369.7,0.81,0.93,0.65,0.42,1.8,4.91,8.24,Untreated,1.9256198347107438
HC00701,A1,1,121,02d19h30m,4050,Untreated,0,none,none,Untreated,0.8,234,74.83,199.52,493.67,374.75,0.83,0.94,0.67,0.43,1.81,4.9,8.25,Untreated,1.9338842975206612
HC00701,A1,1,121,02d20h00m,4080,Untreated,0,none,none,Untreated,0.8,235,74.1,199.82,495.5,373.92,0.83,0.95,0.66,0.41,1.75,4.99,8.29,Untreated,1.9421487603305785
HC00701,A1,1,121,02d20h30m,4110,Untreated,0,none,none,Untreated,0.8,237,74.54,199.68,499.28,372.03,0.82,0.94,0.66,0.43,1.84,4.89,8.33,Untreated,1.9586776859504131
HC00701,A1,1,121,02d21h00m,4140,Untreated,0,none,none,Untreated,0.8,234,75.13,203.57,506.91,365.01,0.81,0.93,0.66,0.46,1.67,4.73,8.25,Untreated,1.9338842975206612
HC00701,A1,1,121,02d21h30m,4170,Untreated,0,none,none,Untreated,0.8,235,75.19,205.36,513.97,362.6,0.8,0.93,0.65,0.43,1.69,4.74,8.18,Untreated,1.9421487603305785
HC00701,A1,1,121,02d22h00m,4200,Untreated,0,none,none,Untreated,0.8,232,76.2,208.48,525.55,363.63,0.8,0.92,0.65,0.45,1.68,4.64,7.94,Untreated,1.9173553719008265
HC00701,A1,1,121,02d22h30m,4230,Untreated,0,none,none,Untreated,0.8,237,75.83,208.57,501.93,354.65,0.79,0.91,0.66,0.44,1.74,4.68,7.95,Untreated,1.9586776859504131
HC00701,A1,1,121,02d23h00m,4260,Untreated,0,none,none,Untreated,0.8,240,75.58,205.4,507.27,359.65,0.8,0.93,0.65,0.45,1.81,4.89,8.21,Untreated,1.9834710743801653
HC00701,A1,1,121,02d23h30m,4290,Untreated,0,none,none,Untreated,0.8,245,73.53,201.83,522.46,369.03,0.8,0.93,0.64,0.47,1.82,5.06,8.71,Untreated,2.024793388429752
HC00701,A1,1,121,03d00h00m,4320,Untreated,0,none,none,Untreated,0.8,248,73.03,203.51,522.27,370.46,0.81,0.93,0.64,0.43,1.85,5.29,9.05,Untreated,2.049586776859504
