,TIME,AVG,AVG.1,AVG.2,AVG.3,AVG.4,AVG.5,AVG.6,AVG.7
17,8.5,46.62026042875,42.9364458119,49.28274612897499,47.097504052075,43.871200065675,42.92217941585,36.241613296000004,30.98103188035
18,9.0,47.18474486677499,44.961724918825,48.584133093275,49.0540100767,44.666800039825,41.03156174165,36.009198818325,30.8475687372
19,9.5,48.119555812775,43.943927978875,49.600375975375,49.2036686634,46.044194069625,44.240346832774996,38.5508391889,29.857552012124998
20,10.0,46.1499494242,46.43613616965,49.411444308675,48.60467778345001,46.451832001075,44.575486618975006,39.46057780705,33.01011610715
21,10.5,46.318559669675004,45.9594242075,49.13501800642499,48.930773839625,46.925536780875,43.464223116225,37.85104672235,33.83932828905
22,11.0,45.9370690353,45.5860157854,49.275447454274996,48.738344871124994,44.8584044776,44.764337446225,37.881502430000005,33.491266755800005
23,11.5,46.543781618175004,43.44473777497501,47.835803370625,48.159798640374994,45.06718444175,45.618494468725,39.526156328925,35.0347219656
24,12.0,46.2640228664,45.122523705375,47.466570674975,48.239093422699995,45.765436912225,46.762090334949995,39.869621261225,36.695034600650004
25,12.5,45.37139274534999,45.996301248624995,47.27180049615,47.44207276912499,45.554719272525,47.37525798435001,41.8225671128,38.3890561949
26,13.0,43.56777856815,45.562585778075,46.7508979741,48.593497087925,47.1625868279,46.729045593799995,41.142703392449995,40.439290316375
27,13.5,42.9749801591,45.08802919327499,48.46343205962499,47.686030572375,47.624139561175,47.91750720245,42.397566579625,40.40524693175
28,14.0,42.69599179305,45.44012734175001,47.45141180915,47.1220872135,47.18553942765,48.49647624965,45.624367742325,41.55543807785
29,14.5,43.069925377524996,46.9781146928,47.917929549374996,46.487523429324995,46.614921650475,48.680026483350005,47.180848299750004,41.201786092824996
30,15.0,43.0872038019,46.13718812665,46.921588352325,48.130056015675,46.199165336300005,48.5168293627,45.672261921949996,42.650801916649996
31,15.5,45.013580266999995,45.266090771624995,45.748667473649995,48.626200121474994,46.176821510500005,49.3029885276,48.650018386375,42.85588355085
32,16.0,42.585993091599995,46.130276483925,44.931283935799996,47.5912705833,46.69078570319999,48.721272620875006,48.755793512725,44.75433204137501
33,16.5,43.13572938185,46.537916990999996,45.31305023855,47.5473400953,47.71881841835,49.415524174024995,48.457210215874994,45.6379994748
34,17.0,43.78053030435001,44.7465202802,46.60022457815,47.4909515662,46.6147951342,49.60119795935,49.069914942575004,46.1641784192
35,17.5,44.280642220925,45.3162896515,46.456965086249994,47.987782580475,47.0985075321,51.36275271155,51.52234301675,47.567905651475
36,18.0,44.27358740245,45.394893324525,46.33296753385,50.072021932325,49.23748064305,51.24235756212501,52.75983622815,47.857524008775
37,18.5,44.534521638724996,46.07078268605,47.51100862055,48.098111153125,50.76489508895,52.121916407325,53.268417476775,49.0446069628
38,19.0,44.9373886382,47.488638828599996,46.876276684125,49.945336643199994,50.721734434975005,53.689369480875,53.821568024275,50.912190375175
39,19.5,44.79112546565,50.28106017255,46.5358303418,48.139056620975,50.78233950075,53.70847662587501,55.1076412667,52.0399528614
40,20.0,44.459564371649996,47.180618057474994,46.30931136775,48.933767644075004,50.6094908637,55.47166927519999,57.46918240057501,53.458504676975
41,20.5,45.224781643825,47.623004235924995,48.077083713449994,48.998514557324995,51.3170254031,55.950078756625,56.70204739505,55.883721388525
42,21.0,42.999528259449995,49.396050280175004,46.9581285438,50.603830111825005,52.0316885021,56.15963855425,58.17488414595,55.901961713675
43,21.5,42.657186529899995,50.147272408999996,47.424103743924995,50.604043225225,53.422115286149996,57.39560111692499,58.288919044575,57.182411165824995
44,22.0,44.061302985175004,49.29534069145,48.24946398565,48.398383539875,53.1670669724,57.1483231552,60.629535193500004,58.62838296332501
45,22.5,44.58903155725,50.245863650825,47.13365905715,49.9903737513,54.000189551325,59.5023783194,61.816712988324994,58.96353367885
46,23.0,44.1307211532,50.9147071311,48.149658872625,49.945293370175,53.499940822425,60.486609766625,62.026583957,58.388475097524996
47,23.5,45.14742847005,50.11975905524999,47.14793519747499,50.07059360085,55.302702183449995,60.838034812825,61.480485454575,59.762588072724995
48,24.0,44.994071462275,50.024365761675,48.66894789005,50.386279547049995,55.4279809988,60.383370674725,63.5037514843,62.0013312789
49,24.5,44.6642002805,51.563398761025,48.604760495625,50.643869388625,54.591338587574995,62.008764542775,65.270797387575,61.29504508495
50,25.0,44.225912940200004,50.1244946159,50.403167072425006,52.5696162165,54.204575183125,63.16386607689999,65.50350256227499,61.82159036255
51,25.5,44.086755451449996,50.408027644875006,50.1082998858,52.226845167625,54.30252270747499,64.823194417975,65.48412322432499,62.7913972233
52,26.0,44.874313866099996,51.592816914850005,49.232642195,51.029025637275,53.61784590885,66.963105705825,67.0338248973,63.578497556775
53,26.5,44.25218972095,49.889606499725,50.039162156125,52.528979171100005,55.879701236124994,66.855787199475,67.18005129504999,64.881681910925
54,27.0,44.8958138117,50.832331497975,48.66078969762499,52.122938227324994,55.865599134575,67.195235121875,67.738467374875,64.98820398325
55,27.5,44.4566003474,49.196727759,49.2681335938,51.34323475435,56.6433435552,67.22784179145,67.58949634225,66.5698844826
56,28.0,45.476931178725,51.60122383345,51.096172807725,52.394078744925,58.534992212925005,68.50675107424999,69.77646625715,66.478047942975
57,28.5,44.35560386395,51.9601188093,50.555919474774996,53.126095369675,59.00577600725,69.32413054095,69.074397498075,68.10055739255
58,29.0,45.7735654899,52.62616459625,49.627373761975,51.55343424927501,57.271949650500005,69.252662873775,69.74180057410001,69.17499836695
59,29.5,47.4769483195,50.487878180725,52.06074695705,54.1051429701,57.582133316825,69.707298963525,71.00337869095,68.218321358575
60,30.0,46.984610543575,49.8028852071,51.053981162125,54.89198947155,57.998498033625005,70.02250656735,71.8887721138,69.461302328475
61,30.5,47.42787143265,50.663655164125,50.2679774389,55.975904860525,58.576307124,70.006809231425,71.4528719031,69.664990170825
62,31.0,49.651444467874995,51.965209843699995,51.718372361549996,56.8419795438,57.87633895315,71.241465523675,71.1205972541,68.968356979375
63,31.5,49.979266575525,50.7322895366,51.914985154675,60.092642224825,57.4658709862,71.799498226425,73.01052771575,70.62006209205
64,32.0,50.69809872585,50.751053079049996,52.759211057525,58.22285275745,57.65205825562499,71.018402693125,74.215467296475,70.3691312034
65,32.5,49.41785438215,50.696803373075,52.25650375155,57.926860148900005,57.059880947475,71.9954889034,72.886780083075,71.29513300937501
66,33.0,50.99074901225,49.359693035,51.330645391299996,57.957944793525,57.896892379075005,71.062205037025,74.39264332995,72.30735983150001
67,33.5,50.654849962149996,49.797459751225,52.8544878727,57.647804452025,57.450042636650004,71.48634246425,75.229191603,74.00057774070001
68,34.0,51.629973577575,49.98650015427501,52.318836526275,58.728745978975,58.5280021337,72.4438324548,73.98662989832499,72.5874550544
69,34.5,53.113604780950006,48.3116332882,52.49022945895,59.338367052325005,57.516476854275,72.32486781855,75.62633970452501,74.33710205665
70,35.0,51.8033130435,48.819553518650004,52.92638548715,58.962738607525,57.6651564015,71.95574477137501,74.89984706257499,73.893980623225
71,35.5,52.538824245625,48.686067137600006,53.1151363061,57.934324301025,58.053317623050006,72.8938268045,74.272665630825,73.956180173025
72,36.0,51.02925483335,49.887849384225,52.561468710149995,59.9178928281,58.96115684655,72.19511030232499,74.555754210275,73.74812492492501
73,36.5,51.5637859254,50.195152815325,52.519337720675,61.013661669399994,60.51846462455,72.52062125364999,75.116482996725,73.05625245595
74,37.0,51.485925525875004,50.45261903945,52.91717068465,59.44449158065,61.21090506245,72.997276659025,74.6770737942,71.568134101825
75,37.5,50.0674098289,51.38390613492499,53.246580218800005,59.686473606925,59.679713456175,74.220094055425,76.030752086475,71.274192771625
76,38.0,49.833322617975,50.569847872675,51.6301546488,58.4842880082,59.727913439949994,73.925841179375,75.58793469345,71.62355963467499
77,38.5,50.541707955899994,49.93580342765001,52.0308955734,61.175945159849995,60.3221411465,73.55910009795,73.835098648325,71.38076093859999
78,39.0,51.208318530975,50.251686490875,52.510046105975,58.541891937475,60.53735723325,74.53410669144999,75.303509171,71.9959717791
79,39.5,50.7170235531,48.439968606625,53.16298299825,59.971934862875,59.997762430775,73.7758694147,74.84201517455,71.7764255303
80,40.0,51.49849118865,51.1066300401,53.096002022575,58.732876518999994,61.295937054350006,72.89671465032501,75.617658214075,72.648845201875
81,40.5,52.080467329875006,49.879789575524995,54.411990139825,57.57238356955,60.0186743048,73.23945358030001,75.61929006304999,73.25193811055001
82,41.0,50.89744484375,51.00457344105,53.536098588975,58.71805381925,61.129733106575,72.07092475030001,75.18068185462499,72.4512994166
83,41.5,51.245814971825,49.115335448349995,53.22067767017499,60.746484918350006,61.57007588785,73.334618625525,76.04094525515,71.73557013930001
84,42.0,52.849510194275,49.182788130475004,54.014463418474996,59.215471244674994,62.359124983775,72.57180639297499,75.949165241125,71.66563815325
85,42.5,52.560376094000006,49.99075342610001,52.477639310624994,59.14248441115,62.12555623435,72.4874051419,76.28948072087499,72.154891021425
86,43.0,54.229024108375,51.217382017225006,54.2944602755,58.2624547251,63.423979401075,72.916435336425,75.72743972077501,70.97418715079999
87,43.5,52.98259550235,50.74935149375,54.743558135675,57.798378604999996,63.442891732875,73.394829544,76.0480650236,71.97976021595
88,44.0,53.234894641500006,51.618961193675,55.6562776304,58.799173560425,62.89751830125,73.407944612775,74.57517545957501,73.0891712236
89,44.5,53.597124903275,49.631868700475,56.484107941225005,57.92663440595,62.17201365637499,72.15822797690001,75.5359237272,70.488563826625
90,45.0,55.18389261845,49.09656211735,55.67642566055,58.0163947546,61.687275762525005,72.077560990275,75.56748375847499,70.6802581835
91,45.5,54.598666275375,49.750021375225,56.4814121823,57.490008804474996,62.939034741274995,73.02546739247501,76.6561795099,70.82376743845
92,46.0,52.85793415955,51.098170246825,57.71301681982501,56.882316364675,63.304406173775,73.56177339077499,75.214622256775,70.679797829125
93,46.5,54.0962800114,49.96634980365,56.587279244975,56.332741753975,62.32073417305,71.65438876590001,75.1211067495,70.293940437975
94,47.0,54.52875396105,49.93657159130001,57.98527420015,56.798272875799995,62.436068762249995,73.02753535977502,75.686287552225,68.6439753548
95,47.5,54.775064441625,51.52771609825,59.225513141825004,57.949273159725,64.2781558512,72.6604576985,74.5379204267,69.0638699212
96,48.0,49.12330284355,45.950276189375,62.8731126597,58.41519665305,50.9916176462,74.64680687045,72.511826787825,69.234136720375
97,48.5,49.0332983934,45.020873189275,54.20076155235,52.324808189849996,58.536752380375006,68.9967819557,75.462033055275,72.84062882055
98,49.0,50.251153016174996,46.995468568175,53.214217249949996,52.455542171000005,59.789787953,70.2667952594,74.764153116825,70.32724076357499
99,49.5,51.128504273349996,48.349957072675,54.801939575800006,53.6898450809,60.3519299849,69.37054220614999,73.33029107125,70.88774135967499
100,50.0,51.3727727605,47.1962377878,55.861868925574996,54.330180714475006,60.03340151725,70.48225205685,73.15689237642499,70.5538333507
101,50.5,52.296162761000005,50.437574070524995,56.124270242099996,55.253218949075,62.654873498375,70.93922995369999,73.22792896965,70.17171785
102,51.0,53.320539456925,48.605802006925,57.058270217525,56.61308373195,61.394904420975,70.05905772657499,72.79919861685,70.040490397625
103,51.5,54.156623758175,50.0924678926,58.7825199019,57.6265691858,61.61962004270001,73.20010031455,72.103164510125,68.402896617325
104,52.0,53.439504546325,50.312828030175,59.333960765975,56.673434839225,61.7651762174,72.3954326619,71.9846589715,69.10425255495001
105,52.5,55.594301392975,50.912753464,60.448425843849996,58.742873887375,63.278650575575,72.551272201025,72.11030863135,67.93307513330001
106,53.0,55.2535459253,51.772563498275,60.3967832352,58.424095882525,63.2194595786,72.269282410475,71.75405364872499,67.9224274643
107,53.5,57.204810733375,51.77423679545,60.2508821169,60.732526881700004,62.245110062799995,71.992450639325,71.16737461082501,67.211436776575
108,54.0,56.03989578215,53.1154726712,60.87721126795,61.234691388925,63.74514665305,71.493960642025,70.65104351744999,66.240861727975
109,54.5,57.09737193287501,53.78942088395,61.505512664950004,61.693697829825,63.662491142275,72.576670658525,71.049072724975,64.5062217564
110,55.0,57.77481704675,53.1357395358,62.9752096097,59.415207003024996,64.4849497471,71.862415938475,70.43083812729999,65.211611112475
111,55.5,57.0153871792,53.404004965225,60.71908019985,60.994828657149995,64.958583255675,71.51221108210001,70.645157284725,66.144767205475
112,56.0,57.00528870615,55.585083905225005,60.9086887559,61.90268239699999,64.970681625975,71.4020908116,69.590874058975,66.77928472015
113,56.5,57.541749462249996,55.07036816327499,60.986123861975,61.86652302762499,65.39047708482501,71.24210541545,69.095496961,66.42518170435
114,57.0,56.124612075600005,56.5612081858,60.289944253150004,61.482089108475,64.87815105455,70.858340553375,67.633057948275,66.41687399285
115,57.5,56.217149785175,57.067636293725,60.813918917225,61.9937677067,64.452896296825,70.907366106475,65.285974095775,66.3115051127
116,58.0,56.116573358825,56.671554879925,60.321048975950006,62.92075430810001,63.98072467695,69.61593927057501,66.35915802732501,66.184430558
117,58.5,56.231605990575005,58.544609480175,61.0718599148,62.17378847405,63.56188525659999,69.911991918625,64.6800391535,66.06391364395
118,59.0,54.759214647625,56.209835937150004,60.5158332063,63.031091339425004,63.04005567275,69.714372863425,64.371472158675,64.968888588725
119,59.5,53.803964381125,56.88914648355,59.177382547375,61.95192864765,63.873930263125004,71.27907966945,63.61294756037499,62.4267972985
120,60.0,56.070736303375,56.0561651487,60.373939775325,62.165923119824996,64.722037635275,70.938662252925,63.926928592675,62.910559175425
121,60.5,53.59516317175,54.563544280375,60.024538169775,61.804161053325004,63.71581567955,71.923761212675,63.883219167525,63.56900493975
122,61.0,54.375534448875,54.729006760400004,57.91397696785,60.8337778,62.88015104025,69.793577770925,63.952169536125,63.106859000925
123,61.5,54.084243933775,55.506687588750005,59.27220089217499,61.540830636475,63.35806311665,69.77134380425001,62.543231414375,63.247716454225
124,62.0,54.029659452825,55.05446572545,59.586767575275,59.981667547149996,63.558036053875,68.6625116317,62.210357972925,62.531167361075
125,62.5,53.237884615649996,54.98495858915,60.4428953303,60.611292270525,63.8607213378,68.3968747152,62.610119318075,59.829451521375
126,63.0,54.013267832400004,54.3208843682,58.571648518725,58.938182429575,63.391495827825,67.74579641325,62.57665345555,59.288778192875
127,63.5,54.949094447525,54.427772252,58.702319194124996,60.044145620025,64.612638631125,66.29744559722499,61.908753979275005,58.627545294200004
128,64.0,54.22068698735,53.98711149415,58.42322429425,58.498389996624994,63.959581541750005,67.795700346275,61.174410112775,59.143298528225
129,64.5,54.071366137850006,54.9152341602,59.520098313949994,59.71162713745,63.872295261625,68.401561566275,60.911945357925,56.0465768799
130,65.0,52.570396420225,56.074020944,57.15731440185,60.049113401675,64.485675054925,67.977259122375,60.490089005624995,58.12952872162499
131,65.5,53.00535835687499,54.4810793817,56.693393355925004,61.007519816649996,64.56760043815,67.4693244006,59.501432637175,58.0188042739
132,66.0,54.243133130775,56.295473068025004,58.333881869325,59.718704252600006,63.63208649832501,68.025239486925,60.089754036025,57.6044891641
133,66.5,54.80457114035,55.01036306145,56.852158553675,58.579914054775,63.31762187535,67.758969126775,58.5051831543,57.276064166225
134,67.0,54.808555701174996,55.176575325049996,58.335295352325,59.16965912745,64.209268780725,67.2434369438,58.624397838775,57.110074504850004
135,67.5,54.6984238845,55.8654932862,58.467679606699996,58.697920520349996,64.019491641475,67.84802826145,59.056415122875,55.335668032274995
136,68.0,54.454156855475,54.971113575175,57.070887962925,59.2116388751,65.238338653875,66.76760840215,58.4891976479,57.284164222875
137,68.5,54.9073008251,56.0051347655,57.35342710605,60.740745566675,64.274496162425,66.866451158875,58.977276277650006,57.663846540825
138,69.0,53.520148591925,55.609079113875,58.356049953850004,60.340430160425,64.45519189265,67.336515123225,59.4988779457,57.610298933375
139,69.5,54.741546415075,56.523253421949995,57.67965789727499,59.922993321025004,64.264324625775,67.145357492575,59.630746661925,55.715331418325
140,70.0,53.4838017412,55.67529667785,57.759429016549994,58.7425023806,63.966952589425,67.576064025775,57.963404238749995,56.619454702075004
141,70.5,53.63846801255,56.181608715975,58.2658741749,57.84389310315,64.92171173060001,68.78532689862502,58.2580509907,57.05752407187501
142,71.0,55.2655520202,57.378176501,58.8123464277,58.68548342545,65.97390620462501,67.680673065525,58.99908247695,58.947086087025
143,71.5,54.74756912295,54.106563464500006,58.37253420135,59.455604134975005,65.3367683904,68.3014096905,57.48325058645,57.3901883069
144,72.0,53.714549487325,56.24878139729999,59.479630540775005,59.671210223675004,65.2012057303,68.199726497775,57.150464401449995,57.7420093259
145,72.5,54.333910220099995,57.652238578275,57.76673706125,60.532809687375,65.256244372625,67.6477145395,57.705988995625006,57.917187145125
146,73.0,54.905583476025,55.273434080049995,58.430521831075,59.35683958895,64.89918101965,65.56109058527501,57.632636733325,54.8821975359
147,73.5,55.590477467775,54.599843873875,56.737913764025,58.66239344775,63.592327073425004,67.825279077075,57.164135153475,56.919095926349996
148,74.0,54.940812852625,53.1767584693,56.87953188435,58.43023515615,64.073785807725,65.52765148752499,56.32260950967499,57.818961580775
149,74.5,54.764035120675004,53.27988631424999,55.321469051825,60.229256917399994,64.30591228285,65.80338209960001,57.160043114425,56.40170919415
150,75.0,55.790822314675,53.81707437772501,55.69244873765,59.252715806175004,63.780006504775,66.380091965975,56.67692220675,54.999758085500005
151,75.5,55.158867541700005,53.66296625065,54.58173865875,58.65763906335,62.469399661000004,67.43036404130001,55.964897605800004,51.3155633178
152,76.0,56.4707628485,54.114938762925,54.890785670149995,60.8473418871,63.514493627600004,66.151337313775,55.14214601165,51.590094126625004
153,76.5,56.19278624025,52.308803603274995,54.556666372975,60.686775120725,63.62399576247499,66.429225754225,54.43304724435,51.279228900499994
154,77.0,56.444536943475,53.163342673025,55.72332752815,61.141513475800004,64.22217039,66.16104084695,55.218422625975,52.0536941588
155,77.5,57.801498667450005,51.8128190983,55.0854164606,60.6523521386,63.935736314525,66.113785006025,53.112150320199994,52.036003713975
156,78.0,57.119798697025,52.189728626275,55.0649806889,60.94191790465,64.307346136275,66.21140546845,53.206305531825,48.89718276935
157,78.5,55.857226911225,52.856131168124996,55.65338151139999,61.77157875505,62.9479235333,66.753788290675,51.8544379018,48.463172080599996
158,79.0,57.3194505382,52.686375655475004,55.8807655941,60.753293242649995,63.749050130875005,66.054949812125,52.041541190025,50.730058359575004
159,79.5,56.521959697599996,53.046873689375,56.104535676875,61.244277007300006,63.84584662855,67.686859338375,51.657721313375,46.4067760829
160,80.0,57.1986429618,52.60923059024999,55.6290539318,60.50131857745001,63.322745505,66.261830669075,52.10053735865,46.546284965025
161,80.5,58.414085987899995,53.6161047624,55.291869718225,60.460825195775,64.950639557525,64.870889911675,51.631655127550005,48.44528710725
162,81.0,55.807124100525,54.4329503865,56.196547284924996,59.942689237799996,64.56049597949999,64.7750486801,52.129601729550004,46.9485676251
163,81.5,56.299069837699996,54.9330394467,56.164582854225,60.224052468525,64.348137997625,65.707776010625,50.078115002975004,46.394389992825005
164,82.0,57.42350351275,55.094066379750004,56.813130790100004,61.580285338375,64.539397474725,64.7603087239,51.343377610875,48.247999081299994
165,82.5,56.156207788325,55.45029760404999,58.086057328075,61.215440762275,64.2515757673,65.442482371875,51.86507457075,47.061094408975
166,83.0,55.86295683087501,53.935840995525,57.698908604925,62.057274833375,65.71085035589999,63.835096145175,49.906742557624995,46.993082406175
167,83.5,55.753053004150004,54.184907832825,57.822738000550004,61.53807119135,64.80465156092501,64.646120781425,48.954268538125,48.3855733387
168,84.0,53.76902355600001,54.753707267174995,57.65248123665,62.02594894485,64.3189337025,64.328224600825,47.7779259029,45.780367288899996
169,84.5,55.721241852225,54.73771635005,59.689019934125,60.9909739766,64.34322978034999,64.65757497589999,49.53289470445,43.505835851625
170,85.0,55.483805268575004,55.450337161600004,59.028782064575,61.499330935175,64.78130370402499,64.9324448326,49.167193431775,43.530187212175
171,85.5,56.24173275635,55.742223126975,58.143193490725,62.08305180315,65.932680350325,65.0123352265,48.6565390753,41.97639608155
172,86.0,55.9614914478,55.450691844050006,58.7563078143,61.71590809027499,65.587020629875,64.983764371275,48.7849432422,44.992918902775
173,86.5,55.10792073915,55.802678704925,60.01873939735,61.155789080400005,65.55420186104999,66.952535749075,48.145598665,45.580844493075
174,87.0,56.713266901425,55.4484117114,59.30064604657501,61.926851107100006,66.108100151,66.6050048514,47.443085380024996,46.578874596475
175,87.5,58.7679449959,55.56569830315,61.062287346299996,62.677940904825,66.76109354275,65.83175472235,45.410969675525,45.392514677224995
176,88.0,57.435333002825004,55.584313781575005,60.811076578925004,61.8562938676,66.40565621020001,65.524898038675,43.657374240375,46.3157355431
177,88.5,56.846537238675,54.993499899475,60.739607535875,62.584970409825004,67.024829199425,65.22323151575,43.820121904524996,45.590746915400004
178,89.0,56.903298945625,55.679410006474995,61.819491249275,61.541864639275005,67.74832883225001,66.0493274186,46.034720189825,47.206127501824994
179,89.5,56.297133465025,55.266792302125,60.067613620725,61.890691209850004,67.6437449976,65.49737867550002,44.551968985625,45.867269353175
180,90.0,56.02249005815,56.313579691825,61.55896124605,61.5609326054,67.752404095325,65.06075536270001,45.442296583475,44.30128640605
181,90.5,57.54555152900001,55.787147986224994,61.826123849425,61.597214373300005,68.89035908837499,64.43529523672501,45.100500819,48.35605805335
182,91.0,58.227089635774995,57.17438461095,60.587834627525005,63.78740248605,68.66033350834999,63.7533503151,42.683622861900005,47.830877662975
183,91.5,56.039208670425,55.855279904975,62.547197899475,63.469782147575,69.579096552575,63.137310669375,46.450293349249996,48.92964199585
184,92.0,56.777386428575,55.59044975505,60.732845152825,63.559920797024986,69.231121282875,63.495022081274996,45.6079399475,46.36979784115
185,92.5,55.875142700750004,56.2409417383,61.32977914365,64.037744184525,68.60859913995,64.1012762531,45.296232587,46.186124244675
186,93.0,56.013196016125,55.516032524225004,61.0397650714,63.695713823775,66.96576899357501,63.92764990879999,45.7444339651,44.432004470950005
187,93.5,57.09817272785,55.8813940953,61.35547071045001,64.227980982225,67.02975168142501,66.03958040022499,43.227365288224995,46.109616520975
188,94.0,56.528393670275,56.68149919775,62.0518004753,63.742345354075,68.43323482685,64.3216354313,44.81775266895,44.0390132738
189,94.5,55.2422443622,56.30567215085,62.215195621099994,64.3308844202,68.213274499025,63.61023246355,45.367028130825,42.772792588399994
190,95.0,55.20040566155,56.926083925149996,60.255657649825004,63.91620036725,67.04661052395,63.96572437419999,45.90133188765,41.558643073424996
191,95.5,55.431989946325,56.06996425635,61.133506015175,64.12730271925,67.5604916131,62.7897661059,42.13088800515,42.175583722875004
