x1,x2,x3,x4,x5,x6,x7,x8,x9
0,26.17757463443064,0,0,0,0,0,0,0
0,11.309794625428502,0,0,0,0,0,0,0
0,0.17558204501942895,0,0,0,0,0,0,0
0,11.134663321161687,0,0,0,0,0,0,0
