x1,x2,x3,x4,x5,x6,x7,x8,x9
alpha,0.31289647759324163,0.06476881987873492,0.13586172157006002,0.05711190655187791,0.05804442588991946,0.061019307702968324,0.029573972648874285,0.018808950726356518
beta,0.12782550126875195,0.03345448878218271,0.04872300802378306,0.029475626319346897,0.029223426667800888,0.025609944026524223,0.023237447990771824,0.01379019799603995
tau1,7.4847461737512395,2.8007550160131007,20.69656390979256,0.10715140826290118,0.18708779628523362,20.310837037625355,23.451555756778472,22.780415841244178
tau2,0.13978620617811727,0.10072638498467448,0.4593074622273791,14.60160516194154,30.398435929128745,124.41836681381935,21.835064238159465,18.862004382052795
history,8.463954363278182,0.001,7.025895785425798,12.761471471687443,12.772022273890022,11.400318231460282,54.3342460329531,72.86634850536547
gamma1,0.0018676057197007264,0.002413474003860278,0.01015965466356225,0.0023232862573855746,0.0030376662890107082,0.0027682000434662585,0.0718132491712996,0.03983401207076458
gamma2,0.10128100692084452,0.006983830716986955,0.01563202660639419,0.001,0.001507412238869146,0.008946336345075263,0.005060758180440328,0.015928477526958786
